Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2015-12-20,64.26,2016-04-10,59.42,2015-11-22,Buy,16 Weeks,-7.53%,Rise by -11.03%,-7.53%,Absolute Extrema Case
2015-12-20,64.26,2016-04-10,59.42,2015-12-13,Buy,16 Weeks,-7.53%,Rise by -11.03%,-15.06%,Normal Case
2016-01-24,60.88,2016-04-10,59.42,2016-01-17,Buy,11 Weeks,-2.4%,Rise by 3.47%,-17.46%,Absolute Extrema Case
2016-01-31,62.01,2016-04-10,59.42,2016-01-10,Buy,10 Weeks,-4.18%,Rise by 1.58%,-21.64%,Normal Case
2016-06-19,53.71,2016-09-11,55.33,2016-06-05,Buy,12 Weeks,3.02%,Rise by 9.85%,-18.62%,Normal Case
2016-08-21,58.9,2017-01-22,53.2,2016-08-14,Buy,22 Weeks,-9.68%,Rise by -12.07%,-28.3%,Normal Case
2016-08-28,59.0,2017-01-22,53.2,2016-08-21,Buy,21 Weeks,-9.83%,Rise by -12.51%,-38.13%,Normal Case
2017-01-01,50.83,2017-03-12,56.43,2016-12-25,Buy,10 Weeks,11.02%,Rise by 13.83%,-27.11%,Normal Case
2017-01-15,52.92,2017-04-09,55.11,2017-01-08,Buy,12 Weeks,4.14%,Rise by 13.28%,-22.98%,Normal Case
2017-01-22,53.2,2017-04-09,55.11,2017-01-15,Buy,11 Weeks,3.59%,Rise by 12.69%,-19.38%,Normal Case
2017-04-02,55.73,2017-07-16,58.0,2017-03-26,Buy,15 Weeks,4.07%,Rise by 7.57%,-15.31%,Normal Case
2017-04-23,55.85,2017-07-16,58.0,2017-04-16,Buy,12 Weeks,3.85%,Rise by 7.34%,-11.46%,Normal Case
2017-07-02,59.0,2017-11-12,56.09,2017-06-25,Buy,19 Weeks,-4.93%,Rise by -11.53%,-16.39%,Normal Case
2017-07-16,58.0,2017-11-12,56.09,2017-07-09,Buy,17 Weeks,-3.29%,Rise by -10.6%,-19.69%,Normal Case
2017-08-13,58.97,2017-11-12,56.09,2017-08-06,Buy,13 Weeks,-4.88%,Rise by -12.07%,-24.57%,Normal Case
2017-11-12,56.09,2018-03-18,65.91,2017-11-05,Buy,18 Weeks,17.51%,Rise by 21.77%,-7.06%,Normal Case
2017-11-19,59.19,2018-03-18,65.91,2017-11-12,Buy,17 Weeks,11.35%,Rise by 15.39%,4.29%,Normal Case
2018-02-04,67.22,2018-05-13,68.43,2018-01-28,Buy,14 Weeks,1.8%,Rise by 18.54%,6.09%,Normal Case
2018-02-25,68.16,2018-05-13,68.43,2018-02-04,Buy,11 Weeks,0.4%,Rise by 16.9%,6.49%,Normal Case
2018-03-25,64.63,2018-06-24,73.43,2018-03-11,Buy,13 Weeks,13.62%,Rise by 23.29%,20.1%,Normal Case
2018-04-29,69.56,2018-07-15,77.38,2018-04-22,Buy,11 Weeks,11.24%,Rise by 14.55%,31.34%,Normal Case
2018-05-06,68.1,2018-07-15,77.38,2018-04-29,Buy,10 Weeks,13.63%,Rise by 17.0%,44.97%,Normal Case
