Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2015-12-13,78.06,2016-04-17,79.49,2015-11-22,Buy,18 Weeks,1.83%,Rise by -10.12%,1.83%,Absolute Extrema Case
2016-02-21,72.74,2016-05-08,79.28,2016-02-07,Buy,11 Weeks,8.99%,Rise by 9.28%,10.82%,Normal Case
2016-05-08,79.28,2016-09-04,80.88,2016-04-17,Buy,17 Weeks,2.02%,Rise by 3.43%,12.84%,Normal Case
2016-08-21,81.5,2017-01-01,81.4,2016-08-14,Buy,19 Weeks,-0.12%,Rise by 3.45%,12.72%,Normal Case
2017-01-15,83.96,2017-05-28,90.74,2016-12-25,Buy,19 Weeks,8.08%,Rise by 9.86%,20.79%,Normal Case
2017-03-12,86.85,2017-05-28,90.74,2017-03-05,Buy,11 Weeks,4.48%,Rise by 6.21%,25.27%,Normal Case
2017-04-02,87.95,2017-06-25,89.52,2017-03-26,Buy,12 Weeks,1.79%,Rise by 4.88%,27.06%,Normal Case
2017-04-09,87.26,2017-06-25,89.52,2017-03-19,Buy,11 Weeks,2.59%,Rise by 5.71%,29.65%,Normal Case
2017-10-01,90.08,2018-02-18,104.79,2017-09-24,Buy,20 Weeks,16.33%,Rise by 21.0%,45.98%,Normal Case
2017-11-19,93.54,2018-02-18,104.79,2017-11-12,Buy,13 Weeks,12.03%,Rise by 16.53%,58.0%,Normal Case
2017-12-31,98.69,2018-07-08,110.3,2017-12-24,Buy,27 Weeks,11.76%,Rise by 18.78%,69.77%,Normal Case
2018-02-04,105.59,2018-07-08,110.3,2018-01-21,Buy,22 Weeks,4.46%,Rise by 11.01%,74.23%,Normal Case
2018-02-11,100.83,2018-07-08,110.3,2017-10-29,Buy,21 Weeks,9.39%,Rise by 16.26%,83.62%,Local Extrema Case
2018-05-06,104.02,2018-07-08,110.3,2018-04-29,Buy,9 Weeks,6.04%,Rise by 12.69%,89.66%,Normal Case
