Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-01-11,55.04,2021-01-13,52.18,2020-11-04-2021-01-06,38.29-62.49,Sell,2 days,5.2%,Fall by 16.1%,5.2%
2021-01-29,42.36,2022-03-11,66.3,2020-11-04-2021-01-06,38.29-62.49,Buy,290 days,56.52%,Rise by 6.37%,61.71%
2021-02-18,46.38,2021-02-22,49.51,2021-01-06-2021-01-27,44.0-58.86,Sell,2 days,-6.75%,Fall by 10.54%,54.96%
2021-03-29,46.13,2022-03-11,66.3,2021-01-27-2021-03-11,40.66-56.07,Buy,249 days,43.72%,Rise by 6.37%,98.69%
2021-04-19,46.02,2021-04-20,44.23,2021-03-11-2021-03-25,45.68-53.92,Sell,1 days,3.89%,Fall by 3.8%,102.58%
2021-05-13,45.54,2021-05-20,44.02,2021-01-27-2021-03-11,40.66-56.07,Sell,5 days,3.34%,Fall by 9.31%,105.91%
2021-06-09,43.73,2021-06-17,40.99,2021-04-29-2021-05-25,44.43-45.55,Sell,6 days,6.27%,Fall by 3.42%,112.18%
2021-10-13,63.25,2021-10-15,60.26,2021-07-16-2021-08-19,39.21-40.85,Sell,2 days,4.73%,Fall by 11.48%,116.91%
2021-10-21,57.64,2021-10-27,55.68,2021-08-19-2021-10-05,37.85-65.22,Sell,4 days,3.4%,Fall by 10.18%,120.31%
2021-11-01,57.43,2022-03-31,68.17,2021-08-19-2021-10-05,37.85-65.22,Buy,108 days,18.7%,Rise by 3.45%,139.01%
2021-11-04,58.16,2021-11-10,56.23,2021-01-27-2021-10-05,40.66-65.22,Sell,4 days,3.32%,Fall by 11.06%,142.33%
2021-11-12,57.46,2021-11-17,55.36,2021-10-05-2021-10-28,55.92-61.61,Sell,3 days,3.65%,Fall by 10.21%,145.98%
2022-01-26,55.77,2022-02-04,61.97,2021-10-05-2021-12-15,50.82-61.61,Sell,7 days,-11.12%,Fall by 2.19%,134.87%
2022-04-25,62.86,2022-05-04,69.62,2021-08-19-2022-04-18,37.85-71.63,Sell,7 days,-10.75%,Fall by 10.17%,124.11%
2022-04-29,64.39,2022-04-29,64.39,2021-01-27-2022-04-18,40.66-71.63,Buy,0 days,0.0%,Rise by 0%,124.11%
2022-05-09,62.73,2022-05-12,60.6,2021-01-27-2022-04-18,40.66-71.63,Sell,3 days,3.4%,Fall by 10.92%,127.51%
2022-05-16,62.87,2025-02-10,71.34,2021-12-15-2022-04-18,48.56-71.63,Buy,715 days,13.47%,Rise by -11.38%,140.98%
2022-06-07,66.36,2022-06-10,63.3,2022-04-18-2022-05-12,62.0-69.98,Sell,3 days,4.61%,Fall by 18.09%,145.59%
2022-06-22,50.26,2022-06-27,52.14,2021-12-15-2022-04-18,48.56-71.63,Sell,3 days,-3.74%,Fall by 10.05%,141.85%
2022-08-03,45.49,2022-08-03,45.49,2021-10-05-2022-07-14,46.05-61.61,Sell,0 days,-0.0%,Fall by 0%,141.85%
2022-09-01,46.96,2022-09-06,46.08,2022-04-18-2022-07-14,46.05-69.98,Sell,3 days,1.87%,Fall by 14.56%,143.72%
2022-09-12,47.95,2023-03-09,67.98,2022-07-14-2022-08-25,43.58-53.83,Buy,128 days,41.77%,Rise by -10.83%,185.5%
2022-09-16,43.79,2022-09-21,42.17,2022-07-14-2022-08-25,43.58-53.83,Sell,3 days,3.7%,Fall by -21.56%,189.2%
2022-10-20,46.39,2022-11-04,51.35,2022-08-25-2022-09-26,41.58-52.53,Sell,11 days,-10.69%,Fall by 4.89%,178.5%
2022-12-06,51.48,2022-12-08,49.7,2022-04-18-2022-09-26,41.58-69.98,Sell,2 days,3.46%,Fall by -29.98%,181.96%
2022-12-21,50.87,2023-03-08,69.66,2022-09-26-2022-11-29,39.0-55.11,Buy,55 days,36.94%,Rise by -10.13%,218.9%
2023-01-25,59.34,2023-02-03,67.42,2022-11-29-2022-12-19,50.94-53.89,Sell,7 days,-13.62%,Fall by 4.18%,205.28%
2023-03-13,64.63,2023-03-15,60.91,2022-09-26-2023-03-03,39.0-74.68,Sell,2 days,5.76%,Fall by 2.33%,211.04%
2023-03-20,62.11,2023-03-20,62.11,2021-12-15-2023-03-03,48.56-74.68,Buy,0 days,0.0%,Rise by 0%,211.04%
2023-04-11,60.65,2023-04-11,60.65,2022-07-14-2023-03-03,43.58-74.68,Buy,0 days,0.0%,Rise by 0%,211.04%
2023-05-08,59.29,2023-05-08,59.29,2022-09-26-2023-03-03,39.0-74.68,Buy,0 days,0.0%,Rise by 0%,211.04%
2023-05-10,57.59,2023-05-16,56.36,2022-07-14-2023-03-03,43.58-74.68,Sell,4 days,2.14%,Fall by 9.01%,213.17%
2023-05-11,56.72,2023-06-02,59.19,2021-12-15-2023-03-03,48.56-74.68,Sell,16 days,-4.35%,Fall by 13.36%,208.82%
2023-07-19,56.29,2023-07-19,56.29,2023-03-03-2023-06-23,52.0-72.66,Sell,0 days,-0.0%,Fall by 0%,208.82%
2023-08-28,57.2,2023-12-29,62.68,2023-06-23-2023-08-09,50.57-62.3,Buy,89 days,9.58%,Rise by 1.31%,218.4%
2023-09-11,55.21,2023-09-15,56.25,2023-08-09-2023-08-24,55.81-60.23,Sell,4 days,-1.88%,Fall by 4.16%,216.52%
2023-10-05,56.88,2023-10-17,57.75,2023-08-09-2023-09-13,55.65-60.23,Sell,8 days,-1.53%,Fall by 1.73%,214.99%
2023-11-22,59.47,2023-11-27,56.91,2023-10-10-2023-10-26,57.79-60.0,Sell,3 days,4.3%,Fall by -3.13%,219.29%
2024-01-15,61.22,2024-04-11,66.72,2023-10-26-2023-12-20,53.0-64.97,Buy,63 days,8.98%,Rise by 9.41%,228.28%
2024-02-08,61.81,2024-02-09,61.9,2023-12-20-2024-01-18,59.02-63.72,Sell,1 days,-0.15%,Fall by 9.24%,228.13%
2024-03-08,56.18,2024-03-12,57.32,2023-12-20-2024-02-21,59.28-63.72,Sell,2 days,-2.03%,Fall by -12.67%,226.1%
2024-04-15,65.45,2024-04-22,65.37,2024-02-16-2024-03-08,57.6-62.82,Sell,5 days,0.12%,Fall by 1.36%,226.22%
2024-06-07,69.99,2024-06-07,69.99,2024-03-08-2024-05-21,56.0-74.25,Buy,0 days,0.0%,Rise by 0%,226.22%
2024-07-23,67.4,2024-07-30,64.67,2023-06-23-2024-05-21,50.57-74.25,Sell,5 days,4.05%,Fall by 10.93%,230.27%
