Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
TRENDPULSE,MSE.PA,Long,Weekly,2025-05-04,57.83,2025-06-08,60.09,3.9080062251426684,24,96.55,29,83
