Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2012-10-31,32.1626,2013-01-31,34.9419,2011-02-28-2011-12-31,31.9567-43.646,Sell,66 days,-8.64%,Fall by -23.04%,-8.64%,
2014-02-28,43.463,2014-05-31,42.994,2011-12-31-2014-01-31,29.8522-48.1524,Sell,65 days,1.08%,Fall by -26.52%,-7.56%,
2016-02-29,56.6963,2016-05-31,62.987,2011-12-31-2015-10-31,29.8522-63.9592,Sell,66 days,-11.1%,Fall by -3.69%,-18.66%,
2017-11-30,64.9886,2017-11-30,64.9886,2011-12-31-2017-04-30,29.8522-71.8626,Buy,0 days,0.0%,Rise by 0%,-18.66%,
2018-05-31,57.657,2018-07-31,61.7403,2011-12-31-2017-04-30,29.8522-71.8626,Sell,43 days,-7.08%,Fall by -55.11%,-25.74%,
2020-03-31,99.5639,2020-05-31,95.7632,2018-05-31-2020-02-29,53.4023-114.216,Sell,43 days,3.82%,Fall by -38.97%,-21.92%,
2020-07-31,97.0509,2020-09-30,110.3427,2017-04-30-2018-05-31,59.2354-64.8742,Sell,43 days,-13.7%,Fall by -20.61%,-35.62%,
2022-01-31,141.703,2022-02-28,133.0841,2020-03-31-2021-11-30,78.8266-162.6376,Sell,20 days,6.08%,Fall by -24.82%,-29.54%,
2022-02-28,133.0841,2022-07-31,149.3146,2018-05-31-2021-11-30,53.4023-162.6376,Sell,109 days,-12.2%,Fall by -11.25%,-41.73%,
2022-04-30,133.3749,2024-08-31,230.82,2020-03-31-2021-11-30,78.8266-162.6376,Buy,609 days,73.06%,Rise by 12.05%,31.33%,
2022-07-31,149.3146,2022-07-31,149.3146,2018-05-31-2021-11-30,53.4023-162.6376,Buy,0 days,0.0%,Rise by 0%,31.33%,
2023-09-30,166.16,2023-11-30,189.58,2021-11-30-2022-05-31,134.3925-148.2658,Sell,43 days,-14.09%,Fall by -13.32%,17.23%,
2023-12-31,193.73,2025-10-31,214.84,2022-05-31-2023-04-30,123.811-187.8816,Buy,479 days,10.9%,Rise by 0.0%,28.13%,
2024-10-31,227.91,2024-10-31,227.91,2022-05-31-2024-05-31,123.811-242.92,Buy,0 days,0.0%,Rise by 0%,28.13%,
2025-08-31,243.91,2025-09-30,216.1,2018-05-31-2025-07-31,53.4023-299.24,Sell,21 days,11.4%,Fall by 0.58%,39.53%,
2025-09-30,216.1,2025-09-30,216.1,2011-12-31-2025-07-31,29.8522-299.24,Sell,0 days,-0.0%,Fall by 0%,39.53%,
2025-10-31,214.84,2025-10-31,214.84,2022-05-31-2024-05-31,123.811-242.92,Sell,0 days,-0.0%,Fall by 0%,39.53%,
