Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
BAND MATRIX,NOVA.F,Long,Daily,2025-07-31,41.0,2025-09-25,48.0,17.073170731707318,40,75.0,4,56
BAND MATRIX,NOVA.F,Long,Daily,2024-07-19,121.5,2025-06-19,64.6,-46.83127572016462,239,75.0,4,56
