Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2024-03-19,247.425,2024-03-19,247.425,2021-10-14-2022-09-26,199.6-347.5,Sell,0 days,-0.0%,Fall by 0%,26.21%,
2024-05-30,218.475,2024-06-06,230.5,2022-07-15-2024-02-19,195.5-272.95,Sell,5 days,-5.5%,Fall by -5.21%,20.71%,
2024-05-31,219.1,2024-06-03,222.05,2024-02-19-2024-04-19,226.95-265.675,Sell,1 days,-1.35%,Fall by -9.21%,19.36%,
2024-07-11,267.05,2024-07-22,252.9,2024-02-19-2024-06-04,222.95-265.675,Sell,7 days,5.3%,Fall by 4.11%,24.66%,
2024-07-23,250.275,2024-08-05,242.5,2023-04-17-2024-02-19,176.0-272.95,Sell,9 days,3.11%,Fall by -6.05%,27.77%,
2024-07-26,262.4,2024-07-26,262.4,2021-09-24-2022-10-17,189.475-337.5,Sell,0 days,-0.0%,Fall by 0%,27.77%,
2024-08-01,260.775,2024-08-02,251.075,2023-10-26-2024-07-19,187.525-289.95,Sell,1 days,3.72%,Fall by -2.43%,31.49%,
2024-08-05,242.5,2024-08-28,267.3,2023-04-17-2024-07-19,176.0-289.95,Sell,17 days,-10.23%,Fall by 3.79%,21.26%,
2024-08-07,248.7,2024-08-07,248.7,2024-06-04-2024-07-19,208.5-289.95,Buy,0 days,0.0%,Rise by 0%,21.26%,
2024-09-06,260.3,2024-09-13,275.3,2024-07-19-2024-08-05,247.925-277.35,Sell,5 days,-5.76%,Fall by 4.65%,15.5%,
2024-09-13,275.3,2024-12-17,308.85,2023-04-17-2024-07-19,176.0-289.95,Buy,67 days,12.19%,Rise by 3.64%,27.69%,
2024-09-23,267.45,2024-09-23,267.45,2021-10-14-2022-10-17,189.475-347.5,Sell,0 days,-0.0%,Fall by 0%,27.69%,
2025-02-05,317.1,2025-02-14,308.1,2025-01-17-2025-01-23,280.5-324.6,Buy,7 days,-2.84%,Rise by -12.84%,24.85%,
2025-02-19,314.1,2025-02-19,314.1,2021-11-29-2022-01-03,301.975-363.4,Buy,0 days,0.0%,Rise by 0%,24.85%,
2025-02-28,277.65,2025-03-06,285.9,2025-01-17-2025-01-23,280.5-324.6,Sell,4 days,-2.97%,Fall by 10.34%,21.88%,
2025-03-06,285.9,2025-03-12,268.55,2023-10-26-2025-01-23,187.525-324.6,Sell,4 days,6.07%,Fall by 11.88%,27.95%,
2025-03-12,268.55,2025-03-17,259.85,2022-02-24-2025-01-23,265.575-324.6,Sell,3 days,3.24%,Fall by 9.89%,31.19%,
2025-03-18,259.85,2025-03-21,264.3,2024-06-04-2025-01-23,208.5-324.6,Sell,3 days,-1.71%,Fall by 10.46%,29.47%,
2025-03-21,264.3,2025-03-21,264.3,2023-04-17-2025-01-23,176.0-324.6,Buy,0 days,0.0%,Rise by 0%,29.47%,
2025-04-22,234.15,2025-05-09,242.01,2024-06-04-2024-07-19,208.5-289.95,Sell,13 days,-3.36%,Fall by -5.06%,26.12%,
2025-05-19,251.75,2025-05-19,251.75,2024-09-27-2025-04-07,243.85-270.35,Sell,0 days,-0.0%,Fall by 0%,26.12%,
2025-07-24,261.85,2025-07-28,250.05,2022-07-15-2024-07-19,195.5-289.95,Sell,2 days,4.51%,Fall by 3.01%,30.62%,
2025-08-12,241.72,2025-08-12,241.72,2025-04-07-2025-07-18,228.0-271.9,Buy,0 days,0.0%,Rise by 0%,30.62%,
2025-09-02,250.93,2025-09-08,242.52,2025-07-18-2025-08-08,243.25-265.6,Sell,4 days,3.35%,Fall by 2.79%,33.97%,
2025-10-21,241.36,2025-10-21,241.36,2025-08-08-2025-09-18,238.4-259.8,Buy,0 days,0.0%,Rise by 0%,33.97%,
2025-10-24,242.98,2025-10-24,242.98,2025-01-23-2025-09-26,241.55-310.65,Sell,0 days,-0.0%,Fall by 0%,33.97%,
