Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2015-08-16,71.8500,2015-10-11,76.4700,39 days,6.43%,6.4301%,Rise by 6.86%,6.4301%,
Buy,2016-01-24,62.4600,2016-02-28,68.1500,24 days,9.11%,9.1098%,Rise by 17.13%,15.5399%,
Buy,2018-08-26,123.1100,2018-09-16,130.4300,14 days,5.95%,5.9459%,Rise by -12.55%,21.4858%,
Buy,2018-12-30,107.2400,2019-02-03,114.5700,24 days,6.84%,6.8351%,Rise by 20.14%,28.3209%,
Buy,2020-04-12,81.3100,2020-06-07,107.9600,39 days,32.78%,32.7758%,Rise by 32.78%,61.0967%,
Buy,2022-07-10,137.8000,2022-07-24,150.9100,9 days,9.51%,9.5138%,Rise by 20.2%,70.6105%,
Buy,2025-04-13,225.2200,2025-05-04,249.4700,14 days,10.77%,10.7672%,Rise by 25.06%,81.3778%,
