Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2019-06-09,10.63,2019-09-22,11.35,2019-06-02,Buy,15 Weeks,6.77%,Rise by 8.0%,138.93%,Normal Case,
2019-08-04,11.08,2020-01-05,10.31,2019-07-14,Buy,22 Weeks,-6.95%,Rise by -16.97%,131.98%,Normal Case,
2019-08-25,11.11,2020-01-05,10.31,2019-08-04,Buy,19 Weeks,-7.2%,Rise by -17.19%,124.78%,Normal Case,
2019-10-06,11.22,2020-01-05,10.31,2019-09-29,Buy,13 Weeks,-8.11%,Rise by -14.44%,116.67%,Normal Case,
2019-12-08,9.94,2020-02-16,11.01,2019-11-24,Buy,10 Weeks,10.76%,Rise by 14.79%,127.44%,Normal Case,
2020-02-02,10.96,2020-05-17,8.7,2020-01-26,Buy,15 Weeks,-20.62%,Rise by -36.68%,106.82%,Normal Case,
2020-05-10,9.17,2020-08-16,12.72,2020-05-03,Buy,14 Weeks,38.71%,Rise by 40.13%,145.53%,Normal Case,
2020-06-21,9.16,2020-09-06,12.44,2020-06-14,Buy,11 Weeks,35.81%,Rise by 69.32%,181.34%,Normal Case,
2020-07-05,9.92,2020-09-06,12.44,2020-06-28,Buy,9 Weeks,25.4%,Rise by 56.35%,206.74%,Normal Case,
2020-09-13,12.76,2021-01-31,16.88,2020-09-06,Buy,20 Weeks,32.29%,Rise by 45.69%,239.03%,Normal Case,
2020-09-20,13.5,2021-01-31,16.88,2020-09-13,Buy,19 Weeks,25.04%,Rise by 37.7%,264.07%,Normal Case,
2020-11-01,14.27,2021-01-31,16.88,2020-10-11,Buy,13 Weeks,18.29%,Rise by 30.27%,282.36%,Normal Case,
2020-12-27,16.6,2021-04-04,19.01,2020-12-20,Buy,14 Weeks,14.52%,Rise by 17.71%,296.87%,Normal Case,
2021-01-10,18.59,2021-04-04,19.01,2021-01-03,Buy,12 Weeks,2.26%,Rise by 5.11%,299.13%,Normal Case,
2021-03-07,18.28,2021-07-11,21.34,2021-02-28,Buy,18 Weeks,16.74%,Rise by 31.46%,315.87%,Normal Case,
2021-03-14,18.91,2021-07-11,21.34,2021-02-21,Buy,17 Weeks,12.85%,Rise by 27.08%,328.72%,Normal Case,
2021-05-09,18.38,2021-07-11,21.34,2021-05-02,Buy,9 Weeks,16.1%,Rise by 30.74%,344.83%,Normal Case,
2021-05-16,18.16,2021-09-12,22.99,2021-04-25,Buy,17 Weeks,26.6%,Rise by 32.32%,371.43%,Normal Case,
2021-05-23,18.72,2021-09-12,22.99,2021-05-09,Buy,16 Weeks,22.81%,Rise by 28.37%,394.24%,Normal Case,
2021-06-06,19.29,2021-09-12,22.99,2021-05-30,Buy,14 Weeks,19.18%,Rise by 24.57%,413.42%,Normal Case,
2021-06-20,20.19,2021-09-12,22.99,2021-06-13,Buy,12 Weeks,13.87%,Rise by 19.02%,427.28%,Normal Case,
2021-08-22,23.88,2021-11-07,22.79,2021-08-15,Buy,11 Weeks,-4.56%,Rise by -0.75%,422.72%,Normal Case,
2021-09-12,22.99,2022-01-30,22.66,2016-02-14,Buy,20 Weeks,-1.44%,Rise by 3.09%,421.28%,Tangent Case,
2021-12-05,22.88,2022-04-17,20.46,2021-11-28,Buy,19 Weeks,-10.58%,Rise by 9.44%,410.71%,Normal Case,
2021-12-26,24.73,2022-04-17,20.46,2021-12-19,Buy,16 Weeks,-17.27%,Rise by 1.25%,393.44%,Normal Case,
2022-01-16,26.2,2022-04-17,20.46,2022-01-09,Buy,13 Weeks,-21.91%,Rise by -14.27%,371.53%,Normal Case,
2022-02-13,22.27,2022-04-17,20.46,2021-10-10,Buy,9 Weeks,-8.13%,Rise by -10.78%,363.41%,Local Extrema Case,
2022-03-06,22.46,2022-08-28,18.64,2021-12-12,Buy,25 Weeks,-17.01%,Rise by -11.53%,346.4%,Local Extrema Case,
2022-03-06,22.46,2022-08-28,18.64,2022-02-20,Buy,25 Weeks,-17.01%,Rise by -11.53%,329.39%,Normal Case,
2022-03-13,24.01,2022-08-28,18.64,2022-03-06,Buy,24 Weeks,-22.37%,Rise by -17.24%,307.02%,Normal Case,
2022-05-01,19.87,2022-08-28,18.64,2022-04-24,Buy,17 Weeks,-6.19%,Rise by -10.62%,300.83%,Normal Case,
2022-07-03,18.85,2022-12-18,17.73,2022-06-12,Buy,24 Weeks,-5.94%,Rise by -11.88%,294.89%,Normal Case,
2022-10-02,16.97,2022-12-18,17.73,2022-09-25,Buy,11 Weeks,4.48%,Rise by 18.97%,299.37%,Normal Case,
2022-10-16,17.81,2022-12-18,17.73,2022-10-09,Buy,9 Weeks,-0.45%,Rise by 13.36%,298.92%,Normal Case,
2022-10-23,18.3,2023-02-26,18.33,2022-07-17,Buy,18 Weeks,0.16%,Rise by 5.36%,299.08%,Local Extrema Case,
2022-12-25,17.92,2023-02-26,18.33,2022-12-18,Buy,9 Weeks,2.29%,Rise by -15.29%,301.37%,Normal Case,
2023-02-19,19.08,2023-06-18,15.83,2023-02-12,Buy,17 Weeks,-17.03%,Rise by -20.44%,284.34%,Normal Case,
2023-05-07,15.25,2023-08-06,16.71,2023-04-30,Buy,13 Weeks,9.57%,Rise by 11.74%,293.91%,Normal Case,
2023-05-14,15.08,2023-08-06,16.71,2023-04-23,Buy,12 Weeks,10.81%,Rise by 13.0%,304.72%,Normal Case,
2023-05-28,15.87,2023-08-06,16.71,2023-05-21,Buy,10 Weeks,5.29%,Rise by 7.37%,310.01%,Normal Case,
2023-07-02,16.07,2023-10-01,17.11,2023-06-25,Buy,13 Weeks,6.47%,Rise by 10.7%,316.49%,Normal Case,
2023-08-06,16.71,2023-12-31,18.38,2023-07-30,Buy,21 Weeks,9.99%,Rise by 6.46%,326.48%,Normal Case,
2023-08-13,16.68,2023-12-31,18.38,2023-08-06,Buy,20 Weeks,10.19%,Rise by 6.65%,336.67%,Normal Case,
2023-08-20,16.72,2023-12-31,18.38,2023-08-13,Buy,19 Weeks,9.93%,Rise by 6.4%,346.6%,Normal Case,
2023-09-24,17.78,2023-12-31,18.38,2023-09-10,Buy,14 Weeks,3.37%,Rise by 15.13%,349.98%,Normal Case,
2023-10-08,17.79,2023-12-31,18.38,2023-10-01,Buy,12 Weeks,3.32%,Rise by 15.06%,353.29%,Normal Case,
2023-10-22,16.97,2023-12-31,18.38,2023-10-15,Buy,10 Weeks,8.31%,Rise by 20.62%,361.6%,Normal Case,
2023-10-29,16.44,2023-12-31,18.38,2023-07-23,Buy,9 Weeks,11.8%,Rise by 24.51%,373.4%,Local Extrema Case,
2024-01-21,19.99,2024-08-11,21.3,2023-12-31,Buy,29 Weeks,6.55%,Rise by -11.36%,379.95%,Normal Case,
2024-04-14,17.72,2024-08-11,21.3,2024-04-07,Buy,17 Weeks,20.2%,Rise by 28.61%,400.16%,Normal Case,
2024-07-07,19.43,2024-09-15,23.2,2024-06-30,Buy,10 Weeks,19.4%,Rise by 19.81%,419.56%,Normal Case,
2024-07-21,21.68,2024-11-03,20.76,2024-07-14,Buy,15 Weeks,-4.24%,Rise by 7.93%,415.32%,Normal Case,
2024-07-28,22.79,2024-11-03,20.76,2024-07-21,Buy,14 Weeks,-8.91%,Rise by 2.68%,406.41%,Normal Case,
2024-08-04,21.77,2024-11-03,20.76,2024-07-28,Buy,13 Weeks,-4.64%,Rise by 7.49%,401.77%,Normal Case,
2024-08-11,21.3,2024-11-03,20.76,2024-06-02,Buy,12 Weeks,-2.54%,Rise by 9.86%,399.23%,Local Extrema Case,
2024-09-08,22.54,2024-12-29,22.48,2024-09-01,Buy,16 Weeks,-0.27%,Rise by 3.82%,398.97%,Normal Case,
2024-10-13,22.93,2024-12-29,22.48,2024-09-29,Buy,11 Weeks,-1.96%,Rise by 2.05%,397.01%,Normal Case,
2024-12-15,23.4,2025-06-01,18.19,2024-12-08,Buy,24 Weeks,-22.26%,Rise by -14.1%,374.74%,Normal Case,
2025-01-12,22.7,2025-06-01,18.19,2025-01-05,Buy,20 Weeks,-19.87%,Rise by -11.45%,354.87%,Normal Case,
2025-02-02,21.95,2025-06-01,18.19,2025-01-26,Buy,17 Weeks,-17.13%,Rise by -16.54%,337.74%,Normal Case,
2025-02-09,21.83,2025-06-01,18.19,2025-02-02,Buy,16 Weeks,-16.67%,Rise by -16.77%,321.07%,Normal Case,
2025-03-30,18.17,2025-06-01,18.19,2025-03-23,Buy,9 Weeks,0.11%,Rise by 4.35%,321.18%,Normal Case,
2025-04-27,17.4,2025-06-29,18.52,2025-04-20,Buy,9 Weeks,6.44%,Rise by 8.97%,327.62%,Normal Case,
2025-06-29,18.52,2025-10-05,16.23,2025-06-22,Buy,14 Weeks,-12.37%,Rise by -10.58%,315.25%,Normal Case,
2025-08-24,17.34,2025-08-24,17.34,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,315.25%,Normal Case,
2025-10-12,16.58,2025-10-12,16.58,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,315.25%,Normal Case,
