Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2018-10-14,7.46,2019-02-24,8.17,2018-09-16,Buy,19 Weeks,9.52%,Rise by 3.35%,9.52%,Absolute Extrema Case,
2018-10-14,7.46,2019-02-24,8.17,2018-10-07,Buy,19 Weeks,9.52%,Rise by 3.35%,19.03%,Normal Case,
2018-10-28,6.35,2019-02-24,8.17,2018-10-14,Buy,17 Weeks,28.66%,Rise by 58.43%,47.7%,Normal Case,
2018-11-18,7.19,2019-02-24,8.17,2018-11-11,Buy,14 Weeks,13.63%,Rise by -11.54%,61.33%,Normal Case,
2018-11-25,7.46,2019-02-24,8.17,2018-11-18,Buy,13 Weeks,9.52%,Rise by -11.66%,70.84%,Normal Case,
2018-12-16,7.7,2019-02-24,8.17,2018-12-09,Buy,10 Weeks,6.1%,Rise by 30.65%,76.95%,Normal Case,
2019-01-13,6.59,2019-03-17,5.71,2018-11-04,Buy,9 Weeks,-13.35%,Rise by 52.66%,63.59%,Local Extrema Case,
2019-05-12,4.56,2020-01-19,4.67,2019-04-21,Buy,36 Weeks,2.41%,Rise by -44.08%,66.01%,Normal Case,
2019-08-04,3.27,2020-01-19,4.67,2019-07-14,Buy,24 Weeks,42.81%,Rise by -46.48%,108.82%,Normal Case,
2019-12-08,2.26,2020-02-09,3.81,2019-12-01,Buy,9 Weeks,68.58%,Rise by 562.83%,177.4%,Normal Case,
2020-01-05,3.83,2020-05-17,3.37,2019-12-29,Buy,19 Weeks,-12.01%,Rise by -18.8%,165.39%,Normal Case,
2020-02-02,3.78,2020-05-17,3.37,2020-01-19,Buy,15 Weeks,-10.85%,Rise by -36.51%,154.55%,Normal Case,
2020-03-01,4.13,2020-05-17,3.37,2019-11-03,Buy,11 Weeks,-18.4%,Rise by -22.28%,136.14%,Local Extrema Case,
2020-03-01,4.13,2020-05-17,3.37,2020-02-16,Buy,11 Weeks,-18.4%,Rise by -22.28%,117.74%,Normal Case,
2020-03-22,2.4,2020-08-02,11.94,2019-10-06,Buy,19 Weeks,397.5%,Rise by 524.17%,515.24%,Absolute Extrema Case,
2020-03-29,2.84,2020-08-02,11.94,2020-03-22,Buy,18 Weeks,320.42%,Rise by 427.46%,835.67%,Normal Case,
2020-05-10,3.77,2020-08-02,11.94,2020-05-03,Buy,12 Weeks,216.71%,Rise by 297.35%,1052.38%,Normal Case,
2020-05-17,3.37,2020-08-02,11.94,2020-05-10,Buy,11 Weeks,254.3%,Rise by 344.51%,1306.68%,Normal Case,
2020-06-14,6.1,2020-09-20,19.41,2020-06-07,Buy,14 Weeks,218.2%,Rise by 785.25%,1524.88%,Normal Case,
2020-06-21,7.34,2020-09-20,19.41,2020-06-14,Buy,13 Weeks,164.44%,Rise by 635.69%,1689.32%,Normal Case,
2020-07-05,9.38,2020-09-20,19.41,2020-06-28,Buy,11 Weeks,106.93%,Rise by 475.69%,1796.25%,Normal Case,
2020-09-06,17.98,2020-12-13,41.98,2020-08-30,Buy,14 Weeks,133.48%,Rise by 200.33%,1929.73%,Normal Case,
2020-09-13,17.97,2020-12-13,41.98,2020-09-06,Buy,13 Weeks,133.61%,Rise by 200.5%,2063.34%,Normal Case,
2020-09-20,19.41,2020-12-13,41.98,2020-09-13,Buy,12 Weeks,116.28%,Rise by 178.21%,2179.62%,Normal Case,
2020-10-25,27.16,2021-01-31,57.0,2020-10-18,Buy,14 Weeks,109.87%,Rise by 128.09%,2289.49%,Normal Case,
2020-11-08,41.63,2021-01-31,57.0,2020-10-25,Buy,12 Weeks,36.92%,Rise by 48.81%,2326.41%,Normal Case,
2020-12-27,45.77,2021-07-18,42.8,2020-12-20,Buy,29 Weeks,-6.49%,Rise by -16.74%,2319.92%,Normal Case,
2021-01-10,58.92,2021-07-18,42.8,2021-01-03,Buy,27 Weeks,-27.36%,Rise by -22.3%,2292.56%,Normal Case,
2021-06-06,41.94,2021-11-28,39.99,2021-05-30,Buy,25 Weeks,-4.65%,Rise by -11.97%,2287.91%,Normal Case,
2021-06-20,46.91,2021-11-28,39.99,2021-06-13,Buy,23 Weeks,-14.75%,Rise by -12.53%,2273.16%,Normal Case,
2021-09-12,37.98,2021-11-28,39.99,2021-09-05,Buy,11 Weeks,5.29%,Rise by 12.35%,2278.45%,Normal Case,
2021-11-28,39.99,2022-04-24,17.18,2021-11-21,Buy,21 Weeks,-57.04%,Rise by -22.61%,2221.41%,Normal Case,
2022-01-09,29.3,2022-04-24,17.18,2022-01-02,Buy,15 Weeks,-41.37%,Rise by -28.53%,2180.05%,Normal Case,
2022-02-13,24.1,2022-04-24,17.18,2022-02-06,Buy,10 Weeks,-28.71%,Rise by -17.01%,2151.33%,Normal Case,
2022-05-22,16.44,2022-10-02,15.77,2022-05-15,Buy,19 Weeks,-4.08%,Rise by -16.3%,2147.26%,Normal Case,
