Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2022-06-01,31.98,2022-11-18,27.37,Buy,122 Days,-8.76,Rise by 1.84%,-14.42%,-14.42%
2022-07-01,28.16,2022-11-18,27.37,Buy,100 Days,-3.4,Rise by -10.3%,-2.81%,-17.22%
2022-09-01,23.06,2022-11-18,27.37,Buy,56 Days,-4.7,Rise by 10.36%,18.69%,1.47%
2023-03-07,26.89,2023-04-18,34.55,Buy,30 Days,-3.11,Rise by 9.07%,28.49%,29.96%
2024-02-02,28.02,2024-03-26,29.85,Buy,37 Days,-3.82,Rise by 6.67%,6.53%,36.49%
2024-12-02,36.83,2025-02-20,42.24,Buy,58 Days,-5.05,Rise by 6.14%,14.69%,51.18%
