Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2024-07-09,32.9600,2024-07-15,36.1500,4 days,9.68%,9.6784%,Rise by 10.07%,9.6784%
Buy,2025-02-28,47.9000,2025-03-05,51.4400,3 days,7.39%,7.3904%,Rise by 4.76%,17.0688%
