Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2020-08-19,201.85,2020-09-10,215.15,Sell,15 days,Fall by 0.870000%,-6.59,
2020-09-01,203.62,2020-09-10,215.15,Sell,6 days,Fall by 13.310000%,-5.66,
2020-09-07,200.1,2020-09-10,215.15,Sell,2 days,Fall by 11.780000%,-7.52,
2020-09-16,206.52,2020-09-25,187.88,Sell,6 days,Fall by 14.530000%,9.03,
2021-01-08,200.08,2021-01-18,204.78,Buy,5 days,Rise by 17.210000%,2.35,
2021-02-02,204.0,2021-02-09,209.68,Buy,4 days,Rise by 14.950000%,2.78,
2021-03-25,209.48,2021-04-23,211.52,Sell,20 days,Fall by 3.580000%,-0.98,
2021-04-12,201.98,2021-04-23,211.52,Sell,8 days,Fall by -10.670000%,-4.73,
2021-05-05,212.4,2021-05-12,224.62,Buy,4 days,Rise by 14.750000%,5.76,
2021-08-23,225.85,2021-08-30,236.28,Sell,4 days,Fall by 8.390000%,-4.62,
2021-08-25,230.35,2021-09-01,238.5,Buy,4 days,Rise by 8.120000%,3.54,
2021-08-31,235.82,2021-09-13,249.05,Sell,8 days,Fall by 10.870000%,-5.61,
2021-12-29,190.55,2022-01-06,197.9,Buy,5 days,Rise by 5.100000%,3.86,
2022-02-11,184.78,2022-02-25,168.18,Sell,9 days,Fall by 10.190000%,8.98,
2022-02-22,177.65,2022-02-28,174.9,Sell,3 days,Fall by 10.120000%,1.55,
2022-03-17,182.1,2022-04-07,190.4,Buy,14 days,Rise by 9.200000%,4.56,
2022-04-04,190.1,2022-08-23,166.85,Buy,100 days,Rise by 4.600000%,-12.23,
2022-04-26,186.42,2022-05-02,183.22,Sell,3 days,Fall by 10.980000%,1.72,
2022-06-29,158.2,2022-08-01,167.08,Buy,22 days,Rise by 11.620000%,5.61,
2022-09-19,160.45,2022-09-27,155.32,Sell,5 days,Fall by 8.960000%,3.19,
2022-11-24,160.5,2022-12-01,169.3,Buy,4 days,Rise by 8.770000%,5.48,
2022-11-25,162.22,2022-12-01,169.3,Buy,3 days,Rise by 7.610000%,4.36,
2023-01-30,167.55,2023-02-17,165.85,Sell,13 days,Fall by 5.730000%,1.01,
2023-02-03,163.35,2023-02-27,160.22,Sell,15 days,Fall by 3.310000%,1.91,
2023-03-08,163.05,2023-03-20,179.82,Buy,7 days,Rise by 14.240000%,10.29,
2023-04-05,164.02,2023-04-20,171.85,Sell,10 days,Fall by -8.820000%,-4.77,
2023-05-10,186.08,2023-07-07,195.82,Buy,41 days,Rise by 1.810000%,5.24,
2023-06-26,179.15,2023-07-03,187.65,Sell,4 days,Fall by 4.950000%,-4.74,
2023-07-06,196.65,2023-11-29,214.32,Buy,103 days,Rise by -10.270000%,8.99,
2023-07-20,193.98,2023-11-28,212.25,Buy,92 days,Rise by -10.580000%,9.42,
2023-07-28,186.72,2023-08-08,178.92,Sell,6 days,Fall by 8.810000%,4.18,
2023-08-03,184.0,2023-08-10,181.32,Sell,4 days,Fall by 7.460000%,1.45,
2023-08-23,172.4,2023-09-08,180.98,Sell,11 days,Fall by 1.390000%,-4.97,
2023-09-08,180.98,2023-11-10,192.02,Buy,44 days,Rise by -2.000000%,6.11,
2023-09-26,175.82,2023-10-04,170.68,Sell,5 days,Fall by 4.750000%,2.93,
2023-10-23,171.4,2023-11-01,178.45,Sell,6 days,Fall by -28.190000%,-4.11,
2023-10-25,169.98,2023-11-01,178.45,Sell,4 days,Fall by -29.270000%,-4.99,
2023-10-27,167.48,2023-11-01,178.45,Sell,2 days,Fall by -31.200000%,-6.55,
2023-11-29,214.32,2023-12-05,236.1,Buy,3 days,Rise by 8.670000%,10.16,
2023-12-05,236.1,2024-02-02,279.18,Buy,42 days,Rise by -1.360000%,18.24,
2024-05-07,302.15,2024-05-15,312.52,Sell,5 days,Fall by 3.990000%,-3.43,
2024-06-05,290.55,2024-06-11,303.6,Sell,3 days,Fall by -1.980000%,-4.49,
2024-07-09,300.2,2024-07-16,315.95,Sell,4 days,Fall by -7.160000%,-5.25,
2024-08-20,349.4,2024-09-04,357.25,Buy,10 days,Rise by 3.230000%,2.25,
2024-09-18,336.1,2024-09-24,339.15,Sell,3 days,Fall by 9.710000%,-0.91,
2024-10-04,340.25,2024-10-16,350.75,Sell,7 days,Fall by 10.820000%,-3.09,
2024-10-22,322.9,2024-10-31,310.75,Sell,6 days,Fall by 10.440000%,3.76,
2025-01-02,296.9,2025-04-24,302.0,Buy,79 days,Rise by -10.100000%,1.72,
2025-01-10,277.65,2025-01-16,266.9,Sell,3 days,Fall by 10.120000%,3.87,
2025-01-21,280.2,2025-04-17,298.35,Buy,61 days,Rise by -10.940000%,6.48,
2025-03-28,278.47,2025-04-16,298.75,Buy,12 days,Rise by 15.290000%,7.28,
2025-08-05,315.1,2025-09-17,323.55,Sell,30 days,Fall by 2.190000%,-2.68,
2025-08-18,314.0,2025-09-17,323.55,Sell,21 days,Fall by -16.970000%,-3.04,
2025-10-14,332.45,2025-10-29,348.1,Sell,10 days,Fall by -10.480000%,-4.71,
