Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2015-11-22,65.3,2016-05-08,56.37,2015-11-15,Buy,24 Weeks,-13.68%,Rise by -10.92%,-13.68%,Absolute Extrema Case
2015-11-29,65.2,2016-05-08,56.37,2015-11-08,Buy,23 Weeks,-13.54%,Rise by -10.78%,-27.22%,Normal Case
2015-12-13,63.77,2016-05-08,56.37,2015-11-22,Buy,21 Weeks,-11.6%,Rise by -10.52%,-38.82%,Normal Case
2015-12-27,66.15,2016-05-08,56.37,2015-12-13,Buy,19 Weeks,-14.78%,Rise by -13.74%,-53.61%,Normal Case
2016-05-22,57.55,2016-08-21,61.09,2016-05-15,Buy,13 Weeks,6.15%,Rise by 7.51%,-47.46%,Normal Case
2016-08-07,61.47,2017-01-22,51.91,2016-07-31,Buy,24 Weeks,-15.55%,Rise by -10.36%,-63.01%,Normal Case
2016-08-21,61.09,2017-01-22,51.91,2016-08-14,Buy,22 Weeks,-15.03%,Rise by -14.16%,-78.04%,Normal Case
2016-10-16,55.1,2017-01-22,51.91,2016-07-03,Buy,14 Weeks,-5.79%,Rise by -2.36%,-83.82%,Local Extrema Case
2017-01-01,52.51,2017-04-02,55.14,2016-12-18,Buy,13 Weeks,5.01%,Rise by 7.08%,-78.82%,Normal Case
2017-01-08,53.8,2017-04-02,55.14,2016-12-25,Buy,12 Weeks,2.49%,Rise by 4.52%,-76.33%,Normal Case
2017-03-26,55.17,2017-06-18,57.74,2017-03-12,Buy,12 Weeks,4.66%,Rise by 8.9%,-71.67%,Normal Case
2017-04-16,54.4,2017-06-18,57.74,2017-04-09,Buy,9 Weeks,6.14%,Rise by 10.44%,-65.53%,Normal Case
2017-05-21,56.83,2017-10-01,57.76,2017-05-14,Buy,19 Weeks,1.64%,Rise by 2.62%,-63.89%,Normal Case
2017-07-02,59.06,2017-10-01,57.76,2017-06-25,Buy,13 Weeks,-2.2%,Rise by -1.25%,-66.09%,Normal Case
2017-07-09,58.02,2017-10-01,57.76,2017-06-18,Buy,12 Weeks,-0.45%,Rise by 0.52%,-66.54%,Normal Case
2017-09-03,55.55,2018-02-11,57.39,2017-08-13,Buy,23 Weeks,3.31%,Rise by 4.99%,-63.23%,Normal Case
2017-10-01,57.76,2018-02-11,57.39,2017-09-24,Buy,19 Weeks,-0.64%,Rise by 11.86%,-63.87%,Normal Case
2017-11-19,56.0,2018-02-11,57.39,2017-11-12,Buy,12 Weeks,2.48%,Rise by 15.38%,-61.39%,Normal Case
2017-12-31,59.31,2018-07-01,59.0,2017-12-24,Buy,26 Weeks,-0.52%,Rise by 8.53%,-61.91%,Normal Case
2018-02-11,57.39,2018-07-01,59.0,2017-11-05,Buy,20 Weeks,2.81%,Rise by 12.16%,-59.1%,Local Extrema Case
2018-10-07,63.49,2019-03-24,60.52,2018-09-23,Buy,24 Weeks,-4.68%,Rise by -15.91%,-63.78%,Normal Case
2018-10-28,59.26,2019-03-24,60.52,2018-07-01,Buy,21 Weeks,2.13%,Rise by 3.53%,-61.66%,Local Extrema Case
2018-11-04,61.21,2019-03-24,60.52,2018-10-28,Buy,20 Weeks,-1.13%,Rise by -12.78%,-62.78%,Normal Case
2018-11-11,62.94,2019-03-24,60.52,2018-10-21,Buy,19 Weeks,-3.84%,Rise by -12.92%,-66.63%,Normal Case
2019-05-12,58.47,2019-07-21,56.73,2019-04-28,Buy,10 Weeks,-2.98%,Rise by 1.11%,-69.6%,Normal Case
2019-06-09,57.15,2019-10-06,55.83,2019-06-02,Buy,17 Weeks,-2.31%,Rise by 1.91%,-71.91%,Normal Case
2019-08-04,57.74,2019-10-06,55.83,2019-07-28,Buy,9 Weeks,-3.31%,Rise by 0.87%,-75.22%,Normal Case
2019-09-29,56.75,2020-01-12,64.13,2019-09-15,Buy,15 Weeks,13.0%,Rise by 17.48%,-62.22%,Normal Case
2019-12-08,62.52,2020-03-01,59.05,2019-11-24,Buy,12 Weeks,-5.55%,Rise by -11.13%,-67.77%,Normal Case
2020-02-09,66.64,2020-05-17,60.62,2020-01-19,Buy,14 Weeks,-9.03%,Rise by -20.57%,-76.8%,Normal Case
2020-03-01,59.05,2020-05-17,60.62,2019-10-06,Buy,11 Weeks,2.66%,Rise by 7.76%,-74.14%,Local Extrema Case
2020-04-05,52.62,2020-06-28,61.5,2020-03-15,Buy,12 Weeks,16.88%,Rise by 20.92%,-57.27%,Normal Case
2020-05-10,60.19,2020-08-23,63.87,2020-05-03,Buy,15 Weeks,6.11%,Rise by 7.61%,-51.15%,Normal Case
2020-05-17,60.62,2020-08-23,63.87,2020-05-10,Buy,14 Weeks,5.36%,Rise by 6.85%,-45.79%,Normal Case
2020-07-05,62.07,2020-11-29,65.35,2020-06-28,Buy,21 Weeks,5.28%,Rise by 13.82%,-40.51%,Normal Case
2020-09-20,63.26,2020-11-29,65.35,2020-09-13,Buy,10 Weeks,3.3%,Rise by 11.68%,-37.2%,Normal Case
2021-01-10,68.28,2021-06-06,71.98,2021-01-03,Buy,21 Weeks,5.42%,Rise by 9.05%,-31.78%,Normal Case
2021-02-07,69.24,2021-06-06,71.98,2021-01-17,Buy,17 Weeks,3.96%,Rise by 7.54%,-27.83%,Normal Case
2021-05-16,72.15,2021-09-05,76.89,2021-05-09,Buy,16 Weeks,6.57%,Rise by 6.57%,-21.26%,Normal Case
2021-06-20,72.54,2021-09-05,76.89,2021-06-13,Buy,11 Weeks,6.0%,Rise by 6.0%,-15.26%,Normal Case
2021-08-22,76.68,2021-11-21,74.4,2021-08-15,Buy,13 Weeks,-2.97%,Rise by -0.63%,-18.23%,Normal Case
2021-12-12,73.0,2022-04-24,78.23,2016-01-17,Buy,19 Weeks,7.16%,Rise by 15.01%,-11.07%,Tangent Case
2021-12-26,76.74,2022-04-24,78.23,2021-12-19,Buy,17 Weeks,1.94%,Rise by 9.41%,-9.13%,Normal Case
2022-01-16,77.04,2022-04-24,78.23,2022-01-09,Buy,14 Weeks,1.54%,Rise by 8.98%,-7.58%,Normal Case
2022-01-30,75.49,2022-04-24,78.23,2021-10-10,Buy,12 Weeks,3.63%,Rise by 11.22%,-3.95%,Local Extrema Case
2022-02-13,75.91,2022-04-24,78.23,2021-12-05,Buy,10 Weeks,3.06%,Rise by 10.6%,-0.9%,Local Extrema Case
2022-02-13,75.91,2022-04-24,78.23,2022-02-06,Buy,10 Weeks,3.06%,Rise by 10.6%,2.16%,Normal Case
2022-03-20,79.08,2023-01-01,77.74,2022-03-06,Buy,41 Weeks,-1.69%,Rise by -11.12%,0.46%,Normal Case
2022-04-10,83.96,2023-01-01,77.74,2022-04-03,Buy,38 Weeks,-7.41%,Rise by -13.09%,-6.94%,Normal Case
2022-04-17,81.76,2023-01-01,77.74,2022-04-10,Buy,37 Weeks,-4.92%,Rise by -10.75%,-11.86%,Normal Case
2022-05-01,77.55,2023-01-01,77.74,2022-01-30,Buy,35 Weeks,0.25%,Rise by -12.65%,-11.62%,Local Extrema Case
2022-05-08,77.11,2023-01-01,77.74,2022-02-27,Buy,34 Weeks,0.82%,Rise by -12.15%,-10.8%,Local Extrema Case
2022-05-22,78.23,2023-01-01,77.74,2022-05-15,Buy,32 Weeks,-0.63%,Rise by -10.15%,-11.42%,Normal Case
2022-05-29,80.17,2023-01-01,77.74,2022-05-08,Buy,31 Weeks,-3.03%,Rise by -12.32%,-14.46%,Normal Case
2022-07-03,77.26,2023-01-01,77.74,2022-06-12,Buy,26 Weeks,0.62%,Rise by -12.32%,-13.83%,Normal Case
2022-09-18,70.56,2023-01-01,77.74,2022-09-11,Buy,15 Weeks,10.18%,Rise by 12.85%,-3.66%,Normal Case
