Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
TRENDPULSE,INDA,Long,Daily,2025-09-16,53.87,2025-10-21,54.48,1.1323556710599583,25,85.71,14,14
TRENDPULSE,INDA,Long,Daily,2025-03-24,52.12,2025-04-24,53.74,3.108211818879518,23,85.71,14,14
