Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
TRENDPULSE,INDA,Long,Weekly,2025-04-20,52.26,2025-06-08,54.91,5.070799846919248,34,77.5,40,65
TRENDPULSE,INDA,Long,Weekly,2024-09-01,57.72,2025-07-27,53.8,-6.791406791406795,234,77.5,40,65
