Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2024-06-30,14.1,2024-09-30,12.75,2023-06-30-2024-03-31,7.85-20.82,Sell,65 days,9.57%,Fall by -60.47%,9.57%
2025-11-03,20.46,2025-11-03,20.46,2023-06-30-2025-09-30,7.85-23.5,Sell,0 days,-0.0%,Fall by 0%,9.57%
