Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-04-15,64.44,2021-04-15,64.44,2020-11-04-2021-03-18,28.31-68.28,Buy,0 days,0.0%,Rise by 0%,0.0%,
2021-04-29,57.1,2021-05-03,57.08,2020-11-04-2021-03-18,28.31-68.28,Sell,2 days,0.04%,Fall by 12.91%,0.04%,
2021-05-04,56.19,2021-05-05,52.63,2021-03-18-2021-04-13,62.38-65.52,Sell,1 days,6.34%,Fall by 1.73%,6.37%,
2021-06-09,55.38,2021-06-14,58.41,2021-03-18-2021-05-13,48.255-65.52,Sell,3 days,-5.47%,Fall by 11.45%,0.9%,
2021-07-19,51.72,2021-07-21,55.77,2021-05-13-2021-07-02,45.285-63.07,Sell,2 days,-7.83%,Fall by 11.19%,-6.93%,
2021-07-29,56.74,2021-07-29,56.74,2021-05-13-2021-07-02,45.285-63.07,Buy,0 days,0.0%,Rise by 0%,-6.93%,
2021-08-09,52.13,2021-08-17,49.11,2021-07-02-2021-07-19,52.18-61.61,Sell,6 days,5.79%,Fall by 7.72%,-1.14%,
2021-10-04,53.68,2021-10-08,54.89,2021-07-02-2021-08-23,47.25-61.61,Sell,4 days,-2.25%,Fall by 11.97%,-3.39%,
2021-10-08,54.89,2021-11-15,51.66,2021-08-23-2021-09-27,44.06-56.7,Buy,26 days,-5.88%,Rise by -21.39%,-9.28%,
2021-11-02,45.32,2021-11-04,49.14,2021-08-23-2021-09-27,44.06-56.7,Sell,2 days,-8.43%,Fall by 13.72%,-17.71%,
2021-11-17,49.71,2021-11-17,49.71,2021-03-18-2021-11-02,46.82-65.52,Sell,0 days,-0.0%,Fall by 0%,-17.71%,
2021-11-22,45.48,2021-11-26,42.4,2021-08-23-2021-11-10,44.06-57.68,Sell,4 days,6.77%,Fall by 11.65%,-10.93%,
