Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-03-27,97.52,2020-04-16,102.22,Buy,13 days,Rise by 5.360000%,4.82
2020-04-09,98.69,2020-04-21,100.62,Buy,7 days,Rise by 11.920000%,1.96
2020-05-19,96.43,2020-05-29,99.71,Buy,7 days,Rise by 14.540000%,3.4
2021-01-05,161.52,2021-02-01,156.26,Sell,18 days,Fall by 4.040000%,3.26
2021-03-26,167.98,2021-04-07,171.95,Buy,7 days,Rise by 29.480000%,2.36
2021-04-12,178.58,2021-04-30,203.86,Buy,13 days,Rise by 21.790000%,14.16
2021-04-28,198.37,2021-05-05,214.52,Buy,4 days,Rise by 8.010000%,8.14
2021-07-28,192.04,2021-09-23,186.79,Sell,40 days,Fall by -0.170000%,2.73
2021-10-15,193.75,2021-10-26,218.07,Buy,6 days,Rise by 7.930000%,12.55
2021-12-23,212.19,2021-12-30,213.9,Buy,4 days,Rise by 2.810000%,0.81
2022-01-13,210.47,2022-01-20,202.29,Sell,4 days,Fall by 2.850000%,3.89
2022-02-02,232.11,2022-08-25,205.0,Buy,145 days,Rise by -11.900000%,-11.68
2022-03-16,217.9,2022-08-25,205.0,Buy,115 days,Rise by -10.790000%,-5.92
2022-04-06,194.39,2022-04-13,188.87,Sell,4 days,Fall by 11.400000%,2.84
2022-06-24,183.3,2022-07-25,187.91,Buy,20 days,Rise by 13.710000%,2.52
2022-08-01,195.34,2022-08-15,205.88,Buy,9 days,Rise by 6.700000%,5.4
2022-08-11,204.43,2023-02-08,186.36,Buy,128 days,Rise by -2.080000%,-8.84
2022-09-15,185.0,2022-09-21,173.83,Sell,3 days,Fall by 10.640000%,6.04
2022-09-16,176.71,2022-09-27,164.77,Sell,6 days,Fall by 9.940000%,6.76
2022-11-11,178.19,2022-11-28,179.91,Buy,10 days,Rise by 6.730000%,0.97
2022-11-30,189.73,2023-04-11,192.45,Buy,93 days,Rise by -3.570000%,1.43
2023-01-19,176.15,2023-02-02,191.29,Sell,9 days,Fall by -0.260000%,-8.59
2023-02-01,184.98,2023-02-07,188.29,Buy,3 days,Rise by 0.830000%,1.79
2023-02-03,191.66,2023-04-20,194.98,Buy,53 days,Rise by -2.690000%,1.73
2023-02-22,176.61,2023-03-06,186.51,Sell,7 days,Fall by 2.290000%,-5.61
2023-02-24,180.15,2023-03-02,184.68,Buy,3 days,Rise by 4.310000%,2.51
2023-03-20,183.49,2023-03-31,193.99,Sell,8 days,Fall by 5.950000%,-5.72
2023-04-26,172.57,2023-05-01,182.2,Sell,2 days,Fall by 3.450000%,-5.58
2023-05-31,167.0,2023-06-15,179.0,Sell,10 days,Fall by -1.370000%,-7.19
2023-06-22,171.38,2023-06-30,179.25,Sell,5 days,Fall by 2.640000%,-4.59
2023-07-03,183.77,2023-07-24,188.34,Buy,14 days,Rise by 2.490000%,2.49
2023-08-04,180.94,2023-08-16,170.74,Sell,7 days,Fall by 7.780000%,5.64
2023-08-22,166.86,2023-09-11,160.89,Sell,13 days,Fall by 8.970000%,3.58
2023-09-01,168.0,2023-09-11,160.89,Sell,5 days,Fall by 9.580000%,4.23
2023-09-06,162.31,2023-09-14,160.73,Sell,5 days,Fall by 6.410000%,0.97
2023-10-06,154.27,2023-12-11,155.78,Buy,45 days,Rise by -10.410000%,0.98
2023-11-15,147.17,2023-11-27,149.59,Buy,7 days,Rise by 10.720000%,1.64
2023-11-20,149.57,2023-12-04,155.92,Buy,9 days,Rise by 8.940000%,4.25
2024-01-31,141.9,2024-02-07,147.24,Sell,4 days,Fall by -1.330000%,-3.76
2024-05-13,150.6,2024-10-30,133.8,Buy,121 days,Rise by -10.750000%,-11.16
2024-05-22,143.77,2024-05-29,134.41,Sell,4 days,Fall by 6.660000%,6.51
2024-05-29,134.41,2024-07-12,142.35,Sell,31 days,Fall by 0.160000%,-5.91
2024-06-13,134.89,2024-07-12,142.35,Sell,20 days,Fall by 0.450000%,-5.53
2024-07-11,138.24,2024-07-17,147.38,Buy,3 days,Rise by -10.790000%,6.61
2024-07-12,142.35,2024-07-18,144.76,Buy,3 days,Rise by -10.040000%,1.69
2024-08-07,123.32,2024-09-10,129.83,Sell,23 days,Fall by -5.530000%,-5.28
2024-09-26,133.33,2024-10-18,135.93,Buy,15 days,Rise by 3.770000%,1.95
2024-11-12,130.14,2024-11-25,137.54,Sell,8 days,Fall by 3.480000%,-5.69
2024-11-21,131.37,2024-12-09,128.53,Sell,11 days,Fall by 4.380000%,2.16
2024-12-04,128.78,2024-12-23,125.75,Sell,12 days,Fall by 4.760000%,2.35
2025-01-31,114.23,2025-02-06,113.47,Sell,3 days,Fall by 12.350000%,0.67
2025-03-11,116.36,2025-03-28,109.66,Sell,12 days,Fall by 13.960000%,5.76
2025-07-02,105.54,2025-07-02,105.54,Buy,0 days,Rise by -1.880000%,0.0
2025-07-16,99.63,2025-08-01,84.5,Sell,11 days,Fall by 12.500000%,15.19
2025-07-21,98.9,2025-08-01,84.5,Sell,8 days,Fall by 14.030000%,14.56
2025-07-30,87.18,2025-08-05,86.78,Sell,3 days,Fall by 3.820000%,0.46
2025-10-17,86.41,2025-10-29,97.4,Buy,7 days,Rise by 11.580000%,12.72
