Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return,Signal Open Price
2022-03-01,49.14,2022-04-18,56.58,Buy,34 Days,-3.12,Rise by 8.04%,15.14%,15.14%,
2024-04-01,75.64,2024-07-19,82.05,Buy,79 Days,-5.7,Rise by 0.66%,8.47%,23.61%,
2024-09-03,75.0,2024-11-19,77.59,Buy,55 Days,-3.63,Rise by 2.09%,3.45%,27.07%,
2024-10-01,74.2,2025-04-28,72.9,Buy,149 Days,-5.74,Rise by 0.81%,-1.75%,25.32%,
2025-03-03,70.81,2025-04-28,72.9,Buy,40 Days,-3.32,Rise by -0.1%,2.95%,28.27%,
2025-09-02,69.24,2025-09-02,69.24,Buy,0 Days,-4.21,Rise by 0%,0.0%,28.27%,
