Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1998-06-30,1.697,1998-09-30,1.4977,1995-03-31-1998-06-30,0.7729-2.068,Sell,66 days,11.74%,Fall by 12.39%,11.74%
2002-09-30,2.1786,2003-03-31,2.022,2000-03-31-2002-06-30,1.0787-2.5764,Sell,130 days,7.19%,Fall by -138.53%,18.93%
2002-12-31,2.1814,2003-03-31,2.022,1995-03-31-2002-06-30,0.7729-2.5764,Sell,64 days,7.31%,Fall by -138.53%,26.24%
2003-09-30,2.3456,2020-12-31,28.3589,2000-03-31-2002-06-30,1.0787-2.5764,Buy,4502 days,1109.03%,Rise by 45.17%,1135.27%
2007-09-30,8.8461,2007-12-31,8.22,2003-03-31-2007-06-30,1.8406-11.1579,Sell,65 days,7.08%,Fall by 19.07%,1142.34%
2007-12-31,8.22,2008-03-31,6.4137,2000-03-31-2007-06-30,1.0787-11.1579,Sell,65 days,21.97%,Fall by 32.94%,1164.32%
2012-06-30,7.8165,2012-06-30,7.8165,2009-03-31-2011-03-31,3.3576-7.8722,Buy,0 days,0.0%,Rise by 0%,1164.32%
2015-09-30,15.0867,2017-03-31,17.4077,2011-12-31-2015-06-30,6.0079-17.476,Sell,392 days,-15.38%,Fall by -3.65%,1148.93%
2016-09-30,16.5741,2019-06-30,22.5097,2003-03-31-2015-06-30,1.8406-17.476,Buy,715 days,35.81%,Rise by 62.5%,1184.75%
2022-03-31,38.0922,2022-06-30,30.8596,2016-03-31-2022-03-31,13.5453-42.5977,Sell,65 days,18.99%,Fall by 8.25%,1203.73%
2022-06-30,30.8596,2022-12-31,28.3867,2011-12-31-2022-03-31,6.0079-42.5977,Sell,131 days,8.01%,Fall by 0.26%,1211.75%
2024-06-30,37.9333,2024-06-30,37.9333,2003-03-31-2022-03-31,1.8406-42.5977,Buy,0 days,0.0%,Rise by 0%,1211.75%
