Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-04-07,30.768,2021-04-23,30.4931,2021-02-17-2021-03-04,28.4128-29.6686,Sell,12 days,0.89%,Fall by 4.06%,0.89%
2021-06-07,32.6435,2021-06-14,32.4495,2021-04-19-2021-05-12,29.9272-30.838,Sell,5 days,0.59%,Fall by -1.4%,1.49%
2021-08-17,37.6341,2021-09-14,37.7311,2021-06-29-2021-07-19,33.522-34.3843,Sell,20 days,-0.26%,Fall by -1.57%,1.23%
2021-09-22,38.2646,2021-09-22,38.2646,2021-01-20-2021-08-10,26.0523-39.0838,Buy,0 days,0.0%,Rise by 0%,1.23%
2021-11-15,39.9946,2021-11-25,40.5389,2021-08-10-2021-09-20,36.7987-38.6149,Sell,8 days,-1.36%,Fall by 10.66%,-0.13%
2021-12-07,40.1671,2024-07-19,42.18,2021-01-20-2021-11-08,26.0523-41.7731,Buy,683 days,5.01%,Rise by 7.16%,4.88%
2022-01-06,39.4664,2022-01-12,39.7036,2021-11-08-2021-12-03,39.6712-41.1264,Sell,4 days,-0.6%,Fall by 9.53%,4.28%
2022-01-12,39.7036,2024-08-07,39.3333,2021-01-20-2021-12-29,26.0523-42.3983,Buy,670 days,-0.93%,Rise by 14.92%,3.35%
2022-01-18,37.4832,2022-01-21,36.2167,2021-12-03-2021-12-29,37.9574-42.3983,Sell,3 days,3.38%,Fall by 0.74%,6.73%
2022-01-19,37.0682,2022-01-26,36.0334,2021-01-20-2021-11-08,26.0523-41.7731,Sell,5 days,2.79%,Fall by 0.24%,9.52%
2022-01-21,36.2167,2022-01-21,36.2167,2020-11-04-2021-12-29,22.2689-42.3983,Sell,0 days,-0.0%,Fall by 0%,9.52%
2022-02-17,37.3646,2022-02-17,37.3646,2021-11-08-2022-01-24,36.5508-41.1264,Sell,0 days,-0.0%,Fall by 0%,9.52%
2022-02-18,36.5993,2022-02-28,37.3323,2020-11-04-2022-02-10,22.2689-42.5977,Sell,6 days,-2.0%,Fall by 3.49%,7.51%
2022-02-28,37.3323,2024-11-20,52.56,2021-01-20-2022-02-10,26.0523-42.5977,Buy,712 days,40.79%,Rise by 13.94%,48.3%
2022-03-25,38.1892,2022-03-25,38.1892,2021-08-10-2022-02-24,36.8257-38.6149,Sell,0 days,-0.0%,Fall by 0%,48.3%
2022-04-12,36.6748,2022-04-20,37.3969,2021-12-29-2022-02-24,36.8257-41.8324,Sell,6 days,-1.97%,Fall by 10.04%,46.34%
2022-05-05,34.0393,2022-05-09,32.4818,2020-11-04-2021-08-10,22.2689-39.0838,Sell,2 days,4.58%,Fall by 7.35%,50.91%
2022-06-06,34.3627,2022-06-06,34.3627,2022-02-10-2022-05-12,32.5465-40.7976,Sell,0 days,-0.0%,Fall by 0%,50.91%
2022-06-16,30.0943,2022-06-20,30.6548,2021-01-20-2021-08-10,26.0523-39.0838,Sell,2 days,-1.86%,Fall by 0.39%,49.05%
2022-07-06,31.3393,2022-07-06,31.3393,2021-08-10-2022-06-22,30.6386-38.6149,Sell,0 days,-0.0%,Fall by 0%,49.05%
2022-08-22,35.8771,2022-08-26,34.5513,2022-05-30-2022-06-22,30.6386-34.5783,Sell,4 days,3.7%,Fall by 11.07%,52.74%
2022-08-24,35.6508,2024-03-26,37.1467,2022-06-22-2022-08-15,29.9165-37.3215,Buy,414 days,4.2%,Rise by 9.85%,56.94%
