Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
BAND MATRIX,CNR.TO,Long,Daily,2025-06-19,139.75,2025-09-08,131.57,-5.8533094812164626,57,70.0,10,103,
BAND MATRIX,CNR.TO,Long,Daily,2025-03-12,139.26,2025-05-30,144.26,3.59040643400833,57,70.0,10,103,
