Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-11-29,19.73,2016-04-03,20.56,2015-11-08,Buy,18 Weeks,4.21%,Rise by -13.38%,4.21%,Normal Case,
2015-12-20,19.57,2016-04-03,20.56,2015-12-13,Buy,15 Weeks,5.06%,Rise by -11.34%,9.27%,Absolute Extrema Case,
2016-02-14,17.35,2016-05-08,19.87,2016-01-24,Buy,12 Weeks,14.52%,Rise by 22.02%,23.79%,Absolute Extrema Case,
2016-05-22,20.42,2016-10-09,27.76,2016-05-15,Buy,20 Weeks,35.95%,Rise by 37.41%,59.74%,Normal Case,
2016-06-26,22.16,2016-10-09,27.76,2016-06-19,Buy,15 Weeks,25.27%,Rise by 26.62%,85.01%,Normal Case,
2016-08-21,26.17,2017-03-12,27.38,2016-08-14,Buy,29 Weeks,4.62%,Rise by -10.55%,89.63%,Normal Case,
2016-08-28,25.82,2017-03-12,27.38,2016-08-21,Buy,28 Weeks,6.04%,Rise by -10.5%,95.67%,Normal Case,
2016-09-04,26.25,2017-03-12,27.38,2016-08-28,Buy,27 Weeks,4.3%,Rise by -10.82%,99.98%,Normal Case,
2016-09-11,27.02,2017-03-12,27.38,2016-09-04,Buy,26 Weeks,1.33%,Rise by -10.1%,101.31%,Normal Case,
2016-10-16,27.03,2017-03-12,27.38,2016-08-07,Buy,21 Weeks,1.29%,Rise by -10.14%,102.6%,Local Extrema Case,
2017-01-01,24.22,2017-03-12,27.38,2016-12-25,Buy,10 Weeks,13.05%,Rise by 108.42%,115.65%,Normal Case,
2017-01-29,26.29,2017-06-11,34.9,2017-01-22,Buy,19 Weeks,32.75%,Rise by 104.37%,148.4%,Normal Case,
2017-03-12,27.38,2017-06-11,34.9,2017-03-05,Buy,13 Weeks,27.47%,Rise by 96.24%,175.87%,Normal Case,
2017-03-26,29.02,2017-06-11,34.9,2017-03-19,Buy,11 Weeks,20.26%,Rise by 85.15%,196.13%,Normal Case,
2017-04-02,28.86,2017-06-11,34.9,2017-03-26,Buy,10 Weeks,20.93%,Rise by 86.17%,217.06%,Normal Case,
2017-04-23,30.48,2017-09-03,42.0,2017-04-09,Buy,19 Weeks,37.8%,Rise by 76.28%,254.85%,Normal Case,
2017-05-21,34.83,2017-09-03,42.0,2017-05-14,Buy,15 Weeks,20.59%,Rise by 54.26%,275.44%,Normal Case,
2017-07-02,35.96,2017-09-03,42.0,2017-06-18,Buy,9 Weeks,16.8%,Rise by 49.42%,292.23%,Normal Case,
2017-08-13,40.01,2017-12-10,50.48,2017-07-30,Buy,17 Weeks,26.17%,Rise by 34.29%,318.4%,Normal Case,
2017-08-20,41.89,2017-12-10,50.48,2017-08-13,Buy,16 Weeks,20.51%,Rise by 28.26%,338.91%,Normal Case,
2017-08-27,42.06,2017-12-10,50.48,2017-08-20,Buy,15 Weeks,20.02%,Rise by 27.75%,358.93%,Normal Case,
2017-11-19,52.3,2018-02-11,52.2,2017-11-12,Buy,12 Weeks,-0.19%,Rise by 16.56%,358.74%,Normal Case,
2017-12-31,51.92,2018-06-03,52.32,2017-12-24,Buy,22 Weeks,0.77%,Rise by 3.24%,359.51%,Normal Case,
2018-02-11,52.2,2018-06-03,52.32,2017-10-29,Buy,16 Weeks,0.23%,Rise by 2.68%,359.74%,Local Extrema Case,
2018-02-25,58.55,2018-06-03,52.32,2018-02-04,Buy,14 Weeks,-10.64%,Rise by -11.8%,349.1%,Normal Case,
2018-04-08,51.26,2018-06-24,50.45,2017-12-10,Buy,11 Weeks,-1.58%,Rise by 4.56%,347.52%,Local Extrema Case,
2018-06-03,52.32,2018-12-23,39.54,2018-05-20,Buy,29 Weeks,-24.43%,Rise by -10.13%,323.09%,Normal Case,
2018-11-25,37.03,2019-02-24,44.18,2018-11-18,Buy,13 Weeks,19.31%,Rise by 19.52%,342.4%,Normal Case,
2018-12-09,39.68,2019-02-24,44.18,2018-11-25,Buy,11 Weeks,11.34%,Rise by 11.54%,353.74%,Normal Case,
2018-12-16,39.45,2019-02-24,44.18,2018-12-09,Buy,10 Weeks,11.99%,Rise by 12.19%,365.73%,Normal Case,
2018-12-30,39.42,2019-04-28,49.35,2018-12-23,Buy,17 Weeks,25.19%,Rise by 27.78%,390.92%,Normal Case,
2019-01-13,42.11,2019-04-28,49.35,2018-11-04,Buy,15 Weeks,17.19%,Rise by 19.62%,408.11%,Local Extrema Case,
2019-03-10,43.63,2019-07-21,45.73,2019-03-03,Buy,19 Weeks,4.81%,Rise by 8.55%,412.92%,Normal Case,
2019-06-02,41.76,2019-08-18,41.89,2019-05-26,Buy,11 Weeks,0.31%,Rise by 13.41%,413.24%,Normal Case,
2019-06-09,42.81,2019-08-18,41.89,2019-06-02,Buy,10 Weeks,-2.15%,Rise by 10.63%,411.09%,Normal Case,
2019-08-04,44.89,2020-02-02,47.91,2019-07-14,Buy,26 Weeks,6.73%,Rise by 18.73%,417.81%,Normal Case,
2019-10-06,41.42,2020-02-02,47.91,2019-09-29,Buy,17 Weeks,15.67%,Rise by 28.68%,433.48%,Normal Case,
2019-12-08,42.74,2020-03-01,49.65,2019-11-17,Buy,12 Weeks,16.17%,Rise by 24.71%,449.65%,Normal Case,
2020-01-12,51.43,2020-05-31,54.32,2019-12-29,Buy,20 Weeks,5.62%,Rise by -10.09%,455.27%,Normal Case,
2020-03-01,49.65,2020-05-31,54.32,2019-12-08,Buy,13 Weeks,9.41%,Rise by 41.79%,464.68%,Local Extrema Case,
2020-03-29,48.55,2020-05-31,54.32,2020-03-22,Buy,9 Weeks,11.88%,Rise by 45.01%,476.56%,Normal Case,
2020-04-05,47.81,2020-07-26,68.82,2020-03-15,Buy,16 Weeks,43.94%,Rise by 47.25%,520.51%,Normal Case,
2020-04-12,49.47,2020-07-26,68.82,2020-02-02,Buy,15 Weeks,39.11%,Rise by 42.31%,559.62%,Local Extrema Case,
2020-05-17,54.01,2020-07-26,68.82,2020-05-10,Buy,10 Weeks,27.42%,Rise by 30.35%,587.04%,Normal Case,
2020-06-14,56.75,2020-08-23,69.55,2020-06-07,Buy,10 Weeks,22.56%,Rise by 40.55%,609.6%,Normal Case,
2020-06-21,58.95,2020-08-23,69.55,2020-06-14,Buy,9 Weeks,17.98%,Rise by 35.3%,627.58%,Normal Case,
2020-07-05,66.69,2020-11-22,76.4,2020-06-28,Buy,20 Weeks,14.56%,Rise by 19.6%,642.14%,Normal Case,
2020-09-06,67.05,2020-11-22,76.4,2020-08-23,Buy,11 Weeks,13.94%,Rise by 18.96%,656.08%,Normal Case,
2020-09-20,67.02,2020-11-22,76.4,2020-09-13,Buy,9 Weeks,14.0%,Rise by 19.01%,670.08%,Normal Case,
2020-10-25,73.03,2021-02-28,87.2,2020-10-18,Buy,18 Weeks,19.4%,Rise by 35.7%,689.48%,Normal Case,
2020-11-01,76.34,2021-02-28,87.2,2020-10-25,Buy,17 Weeks,14.23%,Rise by 29.81%,703.71%,Normal Case,
2021-01-10,76.94,2021-09-26,58.27,2021-01-03,Buy,37 Weeks,-24.27%,Rise by -13.06%,679.44%,Normal Case,
2021-01-31,89.31,2021-09-26,58.27,2021-01-24,Buy,34 Weeks,-34.76%,Rise by -11.07%,644.69%,Normal Case,
2021-02-28,87.2,2021-09-26,58.27,2021-02-21,Buy,30 Weeks,-33.18%,Rise by -10.34%,611.51%,Normal Case,
2021-06-06,79.55,2021-09-26,58.27,2021-05-30,Buy,16 Weeks,-26.75%,Rise by -15.91%,584.76%,Normal Case,
2021-09-12,62.37,2022-01-30,59.1,2016-01-31,Buy,20 Weeks,-5.24%,Rise by -0.83%,579.52%,Tangent Case,
2021-09-12,62.37,2022-01-30,59.1,2021-09-05,Buy,20 Weeks,-5.24%,Rise by -0.83%,574.27%,Normal Case,
2021-09-19,58.9,2022-01-30,59.1,2021-08-29,Buy,19 Weeks,0.34%,Rise by 5.01%,574.61%,Normal Case,
2021-10-03,58.82,2022-01-30,59.1,2021-09-26,Buy,17 Weeks,0.48%,Rise by 5.15%,575.09%,Normal Case,
2021-11-28,59.31,2022-01-30,59.1,2021-11-07,Buy,9 Weeks,-0.35%,Rise by 4.28%,574.73%,Normal Case,
2022-01-16,60.67,2022-06-26,49.18,2022-01-09,Buy,23 Weeks,-18.94%,Rise by -16.94%,555.8%,Normal Case,
2022-01-30,59.1,2022-06-26,49.18,2022-01-23,Buy,21 Weeks,-16.79%,Rise by -12.52%,539.01%,Normal Case,
2022-02-06,61.85,2022-06-26,49.18,2022-01-16,Buy,20 Weeks,-20.49%,Rise by -26.14%,518.53%,Normal Case,
2022-04-10,46.73,2022-06-26,49.18,2022-04-03,Buy,11 Weeks,5.24%,Rise by 5.82%,523.77%,Normal Case,
2022-04-17,46.85,2022-06-26,49.18,2022-03-27,Buy,10 Weeks,4.97%,Rise by 5.55%,528.74%,Normal Case,
2022-05-08,43.43,2023-02-12,48.59,2022-05-01,Buy,40 Weeks,11.88%,Rise by -10.98%,540.62%,Normal Case,
2022-05-22,44.25,2023-02-12,48.59,2022-05-15,Buy,38 Weeks,9.81%,Rise by -12.63%,550.43%,Normal Case,
2022-05-29,43.86,2023-02-12,48.59,2022-03-20,Buy,37 Weeks,10.78%,Rise by -11.86%,561.22%,Local Extrema Case,
2022-06-12,49.45,2023-02-12,48.59,2022-06-05,Buy,35 Weeks,-1.74%,Rise by -21.82%,559.48%,Normal Case,
2022-06-26,49.18,2023-02-12,48.59,2016-02-14,Buy,33 Weeks,-1.2%,Rise by -21.84%,558.28%,Tangent Case,
2022-06-26,49.18,2023-02-12,48.59,2022-06-12,Buy,33 Weeks,-1.2%,Rise by -21.84%,557.08%,Normal Case,
2022-08-28,41.26,2023-02-12,48.59,2022-08-21,Buy,24 Weeks,17.77%,Rise by -24.84%,574.84%,Normal Case,
2022-09-04,41.42,2023-02-12,48.59,2022-08-28,Buy,23 Weeks,17.31%,Rise by -27.76%,592.15%,Normal Case,
2022-11-06,30.89,2023-02-12,48.59,2022-10-30,Buy,14 Weeks,57.3%,Rise by 70.12%,649.45%,Normal Case,
2022-12-11,40.72,2023-02-12,48.59,2022-12-04,Buy,9 Weeks,19.33%,Rise by 29.05%,668.78%,Normal Case,
2022-12-18,40.31,2023-04-16,45.88,2022-12-11,Buy,17 Weeks,13.82%,Rise by 22.28%,682.6%,Normal Case,
2023-01-01,42.36,2023-04-16,45.88,2022-12-18,Buy,15 Weeks,8.31%,Rise by 16.36%,690.91%,Normal Case,
