Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2015-12-06,61.9347,2016-04-24,59.1325,2015-11-29,Buy,20 Weeks,-4.52%,Rise by -2.64%,-4.52%,Normal Case
2015-12-13,59.9331,2016-04-24,59.1325,2015-11-15,Buy,19 Weeks,-1.34%,Rise by 0.61%,-5.86%,Absolute Extrema Case
2015-12-13,59.9331,2016-04-24,59.1325,2015-11-22,Buy,19 Weeks,-1.34%,Rise by 0.61%,-7.2%,Normal Case
2015-12-20,59.9789,2016-04-24,59.1325,2015-12-13,Buy,18 Weeks,-1.41%,Rise by 0.53%,-8.61%,Normal Case
2016-01-17,58.4462,2016-04-24,59.1325,2016-01-10,Buy,14 Weeks,1.17%,Rise by 3.17%,-7.43%,Absolute Extrema Case
2016-05-15,60.8024,2016-08-14,62.152,2016-05-01,Buy,13 Weeks,2.22%,Rise by 7.39%,-5.21%,Normal Case
2016-05-22,61.9118,2016-08-14,62.152,2016-05-08,Buy,12 Weeks,0.39%,Rise by 5.47%,-4.83%,Normal Case
2016-08-28,61.6602,2017-01-01,67.2075,2016-08-21,Buy,18 Weeks,9.0%,Rise by 11.3%,4.17%,Normal Case
2016-09-04,62.9641,2017-01-01,67.2075,2016-08-28,Buy,17 Weeks,6.74%,Rise by 8.99%,10.91%,Normal Case
2016-10-16,59.8302,2017-01-01,67.2075,2016-07-03,Buy,11 Weeks,12.33%,Rise by 14.7%,23.24%,Local Extrema Case
2016-10-30,60.4936,2017-01-01,67.2075,2016-10-23,Buy,9 Weeks,11.1%,Rise by 13.44%,34.34%,Normal Case
2016-11-06,62.6782,2017-02-05,67.0473,2016-10-30,Buy,13 Weeks,6.97%,Rise by 9.49%,41.31%,Normal Case
2017-01-01,67.2075,2017-04-09,66.0294,2016-12-18,Buy,14 Weeks,-1.75%,Rise by 5.57%,39.56%,Normal Case
2017-01-29,67.5963,2017-04-09,66.0294,2017-01-22,Buy,10 Weeks,-2.32%,Rise by 4.96%,37.24%,Normal Case
2017-03-12,66.5326,2017-05-14,69.0146,2017-03-05,Buy,9 Weeks,3.73%,Rise by 6.64%,40.97%,Normal Case
2017-03-26,66.9444,2017-07-16,66.6699,2017-03-12,Buy,16 Weeks,-0.41%,Rise by 5.5%,40.56%,Normal Case
2017-05-21,66.8758,2017-11-12,64.5425,2017-04-30,Buy,25 Weeks,-3.49%,Rise by 3.13%,37.07%,Normal Case
2017-07-02,68.6715,2017-11-12,64.5425,2017-06-18,Buy,19 Weeks,-6.01%,Rise by 0.43%,31.06%,Normal Case
2017-08-13,67.4248,2017-11-12,64.5425,2017-08-06,Buy,13 Weeks,-4.27%,Rise by 2.29%,26.78%,Normal Case
2017-10-01,65.4804,2018-02-18,57.6456,2017-09-24,Buy,20 Weeks,-11.97%,Rise by -13.36%,14.82%,Normal Case
2017-10-29,68.9689,2018-02-18,57.6456,2017-10-22,Buy,16 Weeks,-16.42%,Rise by -10.08%,-1.6%,Normal Case
2018-03-04,57.9315,2018-07-08,61.6145,2018-02-25,Buy,18 Weeks,6.36%,Rise by 10.4%,4.76%,Normal Case
2018-03-25,57.4626,2018-07-08,61.6145,2018-03-04,Buy,15 Weeks,7.23%,Rise by 11.31%,11.98%,Normal Case
2018-04-08,57.9659,2018-07-08,61.6145,2018-04-01,Buy,13 Weeks,6.29%,Rise by 10.34%,18.28%,Normal Case
2018-04-29,59.1211,2018-07-08,61.6145,2018-04-22,Buy,10 Weeks,4.22%,Rise by 8.18%,22.49%,Normal Case
2018-06-03,57.9315,2018-08-05,61.5001,2018-05-20,Buy,9 Weeks,6.16%,Rise by 27.32%,28.65%,Normal Case
2018-06-24,61.8547,2018-09-23,67.0931,2018-06-17,Buy,13 Weeks,8.47%,Rise by 19.25%,37.12%,Normal Case
2018-08-19,64.1536,2018-12-16,71.1838,2018-08-12,Buy,17 Weeks,10.96%,Rise by 14.98%,48.08%,Normal Case
2018-09-09,67.4248,2018-12-16,71.1838,2018-09-02,Buy,14 Weeks,5.58%,Rise by 9.4%,53.66%,Normal Case
2018-10-14,68.294,2018-12-16,71.1838,2018-10-07,Buy,9 Weeks,4.23%,Rise by 35.04%,57.89%,Normal Case
2018-10-28,68.763,2019-04-14,82.6168,2018-08-05,Buy,24 Weeks,20.15%,Rise by 34.12%,78.04%,Local Extrema Case
2018-10-28,68.763,2019-04-14,82.6168,2018-10-21,Buy,24 Weeks,20.15%,Rise by 34.12%,98.18%,Normal Case
2018-11-18,73.6812,2019-04-14,82.6168,2018-11-11,Buy,21 Weeks,12.13%,Rise by -10.2%,110.31%,Normal Case
2018-11-25,73.7612,2019-04-14,82.6168,2018-11-18,Buy,20 Weeks,12.01%,Rise by 25.03%,122.32%,Normal Case
2018-12-09,69.7612,2019-04-14,82.6168,2018-12-02,Buy,18 Weeks,18.43%,Rise by 32.2%,140.74%,Normal Case
2018-12-16,71.1838,2019-04-14,82.6168,2018-12-09,Buy,17 Weeks,16.06%,Rise by 29.56%,156.81%,Normal Case
2019-03-10,74.9533,2019-06-23,90.4361,2019-03-03,Buy,15 Weeks,20.66%,Rise by 23.04%,177.46%,Normal Case
2019-03-31,82.108,2019-06-23,90.4361,2019-03-24,Buy,12 Weeks,10.14%,Rise by 12.32%,187.6%,Normal Case
2019-05-12,89.2004,2019-08-11,93.0633,2019-05-05,Buy,13 Weeks,4.33%,Rise by 7.96%,191.94%,Normal Case
2019-05-19,90.7788,2019-08-11,93.0633,2019-05-12,Buy,12 Weeks,2.52%,Rise by 6.09%,194.45%,Normal Case
2019-06-02,89.2004,2019-08-11,93.0633,2019-05-19,Buy,10 Weeks,4.33%,Rise by 7.96%,198.78%,Normal Case
2019-08-04,91.7445,2019-12-08,97.6532,2019-07-14,Buy,18 Weeks,6.44%,Rise by 22.86%,205.22%,Normal Case
2019-08-18,92.8972,2019-12-08,97.6532,2019-08-04,Buy,16 Weeks,5.12%,Rise by 21.34%,210.34%,Normal Case
2019-09-29,91.2046,2019-12-08,97.6532,2019-09-22,Buy,10 Weeks,7.07%,Rise by 23.59%,217.41%,Normal Case
2019-10-06,92.9595,2019-12-08,97.6532,2019-09-15,Buy,9 Weeks,5.05%,Rise by 21.26%,222.46%,Normal Case
2019-10-13,91.6511,2020-03-15,93.001,2019-09-29,Buy,22 Weeks,1.47%,Rise by 22.99%,223.94%,Normal Case
2019-12-08,97.6532,2020-03-15,93.001,2019-11-17,Buy,14 Weeks,-4.76%,Rise by 15.43%,219.17%,Normal Case
2020-01-12,101.8588,2020-03-15,93.001,2019-12-29,Buy,9 Weeks,-8.7%,Rise by -18.43%,210.47%,Normal Case
2020-02-02,110.4777,2020-11-01,107.5597,2020-01-26,Buy,39 Weeks,-2.64%,Rise by -24.8%,207.83%,Normal Case
2020-03-01,103.541,2020-11-01,107.5597,2019-12-08,Buy,35 Weeks,3.88%,Rise by 2.04%,211.71%,Local Extrema Case
2020-04-05,97.3936,2020-11-01,107.5597,2016-01-03,Buy,30 Weeks,10.44%,Rise by 20.84%,222.15%,Tangent Case
2020-04-05,97.3936,2020-11-01,107.5597,2020-03-15,Buy,30 Weeks,10.44%,Rise by 20.84%,232.59%,Normal Case
2020-04-12,103.136,2020-11-01,107.5597,2020-01-05,Buy,29 Weeks,4.29%,Rise by 14.12%,236.88%,Local Extrema Case
2020-06-21,95.5867,2020-11-01,107.5597,2020-05-31,Buy,19 Weeks,12.53%,Rise by 23.13%,249.41%,Normal Case
2020-07-05,95.379,2020-11-01,107.5597,2020-06-28,Buy,17 Weeks,12.77%,Rise by 23.4%,262.18%,Normal Case
2020-09-06,103.1049,2020-11-29,107.6843,2020-08-23,Buy,12 Weeks,4.44%,Rise by 14.15%,266.62%,Normal Case
2020-09-20,106.1578,2020-11-29,107.6843,2020-09-13,Buy,10 Weeks,1.44%,Rise by 10.87%,268.06%,Normal Case
2020-09-27,109.2627,2020-11-29,107.6843,2020-09-20,Buy,9 Weeks,-1.44%,Rise by 41.43%,266.61%,Normal Case
2021-01-31,108.2762,2021-05-23,118.92,2021-01-24,Buy,16 Weeks,9.83%,Rise by 44.21%,276.44%,Normal Case
2021-03-07,113.5202,2021-05-23,118.92,2021-02-28,Buy,11 Weeks,4.76%,Rise by 37.55%,281.2%,Normal Case
2021-03-14,113.5306,2021-05-23,118.92,2021-02-21,Buy,10 Weeks,4.75%,Rise by 37.54%,285.95%,Normal Case
2021-03-28,115.5348,2021-10-03,144.621,2021-03-21,Buy,27 Weeks,25.18%,Rise by 35.15%,311.12%,Normal Case
2021-05-09,122.5753,2021-10-03,144.621,2021-05-02,Buy,21 Weeks,17.99%,Rise by 27.39%,329.11%,Normal Case
2021-05-16,119.2523,2021-10-03,144.621,2016-02-07,Buy,20 Weeks,21.27%,Rise by 30.94%,350.38%,Tangent Case
2021-05-16,119.2523,2021-10-03,144.621,2021-05-09,Buy,20 Weeks,21.27%,Rise by 30.94%,371.65%,Normal Case
2021-06-06,123.5202,2021-10-03,144.621,2021-05-30,Buy,17 Weeks,17.08%,Rise by 26.41%,388.74%,Normal Case
2021-06-20,125.2648,2021-10-03,144.621,2021-06-13,Buy,15 Weeks,15.45%,Rise by 24.65%,404.19%,Normal Case
2021-07-25,136.4071,2021-10-03,144.621,2021-07-18,Buy,10 Weeks,6.02%,Rise by 14.47%,410.21%,Normal Case
2021-08-22,151.9315,2021-12-19,153.7799,2021-08-15,Buy,17 Weeks,1.22%,Rise by 6.63%,411.43%,Normal Case
2021-09-12,156.1475,2021-12-19,153.7799,2021-09-05,Buy,14 Weeks,-1.52%,Rise by 3.75%,409.91%,Normal Case
2021-11-28,160.2181,2022-04-17,139.4496,2021-11-21,Buy,20 Weeks,-12.96%,Rise by -10.78%,396.95%,Normal Case
2021-12-26,155.5867,2022-04-17,139.4496,2021-12-19,Buy,16 Weeks,-10.37%,Rise by -12.45%,386.58%,Normal Case
2022-02-20,132.7103,2022-09-04,149.0135,2022-02-13,Buy,28 Weeks,12.28%,Rise by 17.61%,398.86%,Normal Case
2022-03-13,137.0509,2022-09-04,149.0135,2022-03-06,Buy,25 Weeks,8.73%,Rise by 13.88%,407.59%,Normal Case
2022-04-10,141.9938,2022-09-04,149.0135,2022-04-03,Buy,21 Weeks,4.94%,Rise by 9.92%,412.53%,Normal Case
2022-04-17,139.4496,2022-09-04,149.0135,2022-04-10,Buy,20 Weeks,6.86%,Rise by 11.92%,419.39%,Normal Case
2022-05-22,128.92,2022-09-04,149.0135,2022-05-15,Buy,15 Weeks,15.59%,Rise by 21.06%,434.98%,Normal Case
2022-05-29,130.4154,2022-09-04,149.0135,2022-05-08,Buy,14 Weeks,14.26%,Rise by 19.68%,449.24%,Normal Case
2022-06-05,130.5607,2022-09-04,149.0135,2022-02-27,Buy,13 Weeks,14.13%,Rise by 19.54%,463.37%,Local Extrema Case
2022-06-19,133.3541,2022-09-04,149.0135,2022-05-29,Buy,11 Weeks,11.74%,Rise by 17.04%,475.11%,Normal Case
2022-06-26,139.3458,2022-09-04,149.0135,2022-06-12,Buy,10 Weeks,6.94%,Rise by 12.01%,482.05%,Normal Case
2022-07-17,143.9772,2023-01-01,160.3946,2022-07-10,Buy,24 Weeks,11.4%,Rise by 14.45%,493.45%,Normal Case
2022-08-28,149.8131,2023-01-01,160.3946,2022-08-07,Buy,18 Weeks,7.06%,Rise by 9.99%,500.52%,Normal Case
2022-09-18,152.5234,2023-01-01,160.3946,2022-09-11,Buy,15 Weeks,5.16%,Rise by 8.03%,505.68%,Normal Case
2022-09-25,147.4455,2023-01-01,160.3946,2022-06-19,Buy,14 Weeks,8.78%,Rise by 11.75%,514.46%,Local Extrema Case
2022-12-11,162.9491,2023-03-05,171.0903,2022-12-04,Buy,12 Weeks,5.0%,Rise by 14.54%,519.46%,Normal Case
2023-01-08,162.918,2023-05-14,173.9668,2022-12-18,Buy,18 Weeks,6.78%,Rise by 14.56%,526.24%,Normal Case
2023-02-19,172.4091,2023-05-14,173.9668,2023-02-12,Buy,12 Weeks,0.9%,Rise by 8.25%,527.14%,Normal Case
2023-02-26,171.7238,2023-05-14,173.9668,2023-02-19,Buy,11 Weeks,1.31%,Rise by 8.68%,528.45%,Normal Case
2023-03-12,172.0665,2023-05-14,173.9668,2023-03-05,Buy,9 Weeks,1.1%,Rise by 3.95%,529.55%,Normal Case
2023-04-30,185.0052,2023-07-16,175.44,2023-04-23,Buy,11 Weeks,-5.17%,Rise by -3.32%,524.38%,Normal Case
2023-05-28,175.6386,2023-08-20,171.44,2023-05-21,Buy,12 Weeks,-2.39%,Rise by 23.13%,521.99%,Normal Case
2023-07-02,178.86,2023-12-31,193.73,2023-06-25,Buy,26 Weeks,8.31%,Rise by 20.91%,530.31%,Normal Case
2023-08-06,176.07,2023-12-31,193.73,2023-07-30,Buy,21 Weeks,10.03%,Rise by 22.83%,540.34%,Normal Case
2023-10-15,172.81,2023-12-31,193.73,2023-09-24,Buy,11 Weeks,12.11%,Rise by 25.14%,552.44%,Normal Case
2023-10-22,166.92,2023-12-31,193.73,2023-10-01,Buy,10 Weeks,16.06%,Rise by 29.56%,568.5%,Normal Case
2024-01-07,192.27,2024-06-16,229.65,2023-12-31,Buy,23 Weeks,19.44%,Rise by 25.02%,587.94%,Normal Case
2024-04-14,209.89,2024-06-16,229.65,2024-04-07,Buy,9 Weeks,9.41%,Rise by 11.87%,597.36%,Normal Case
