Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Current Trading Date/Price[$], Current Price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],"Win Rate [%], History Tested, Number of Trades","Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Symbol,Signal,Signal Date,SignalType
OSCILLATOR DELTA,"META, Long, 2025-11-10 (Price: 631.76)",Daily,No Exit Yet,663.35 (Exit Rule)/663.9166 (Backtested Worst),No Date Target,1.52%/2.73%,"4.71%, 24 days","2026-01-12 (Price: 641.9700), 1.62% above",679.5842 (Avg % Gain of Historic Winning trades)/842.484 (F-Stack 1)/1305.5879 (F-Stack 2)/671.57 (Moving Avg)/689.9451 (Backtested Best),2025-12-13 (Max),No Recent Minima/280.19/556.264/2054.9119/No F-Track Level/No F-Track Level/No Moving Avg Support,"72.41%, Past 6 years, 29",No Information,No Information,No Information,No Information,No Information,No Information,9.21%/5.09%/7.57%,"24.1%, 28.78%",23 days/3 days/10 days,-75.0%,21.72%,-96.72%,-0.28,0.69,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets),META,Long,2025-11-10,portfolio_target_achieved
