Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2015-11-22,60.63,2016-04-17,63.64,2015-11-15,Buy,21 Weeks,4.96%,Rise by -10.01%,4.96%,Absolute Extrema Case
2016-02-07,56.8,2016-04-17,63.64,2016-01-31,Buy,10 Weeks,12.04%,Rise by 15.85%,17.01%,Normal Case
2016-02-14,54.02,2016-04-17,63.64,2016-01-24,Buy,9 Weeks,17.81%,Rise by 21.81%,34.82%,Absolute Extrema Case
2016-03-13,62.27,2016-05-15,62.62,2015-12-20,Buy,9 Weeks,0.56%,Rise by 5.67%,35.38%,Local Extrema Case
2016-05-01,65.8,2016-09-18,69.9,2016-04-24,Buy,20 Weeks,6.23%,Rise by 7.13%,41.61%,Normal Case
2016-05-22,63.1,2016-09-18,69.9,2016-05-15,Buy,17 Weeks,10.78%,Rise by 11.71%,52.38%,Normal Case
2016-06-19,64.48,2016-09-18,69.9,2016-06-05,Buy,13 Weeks,8.41%,Rise by 9.32%,60.79%,Normal Case
2016-08-28,68.93,2016-11-20,72.0,2016-08-21,Buy,12 Weeks,4.45%,Rise by 11.52%,65.24%,Normal Case
2016-09-04,70.49,2016-11-20,72.0,2016-08-28,Buy,11 Weeks,2.14%,Rise by 9.05%,67.39%,Normal Case
2016-09-11,69.76,2016-11-20,72.0,2016-09-04,Buy,10 Weeks,3.21%,Rise by 10.19%,70.6%,Normal Case
2016-10-16,70.2,2017-01-01,74.76,2016-08-07,Buy,11 Weeks,6.5%,Rise by 9.5%,77.09%,Local Extrema Case
2016-10-16,70.2,2017-01-01,74.76,2016-10-09,Buy,11 Weeks,6.5%,Rise by 9.5%,83.59%,Normal Case
2016-10-30,72.09,2017-01-01,74.76,2016-10-23,Buy,9 Weeks,3.7%,Rise by 13.5%,87.29%,Normal Case
2017-01-15,77.63,2017-07-09,78.34,2016-12-25,Buy,25 Weeks,0.91%,Rise by 2.34%,88.21%,Normal Case
2017-01-29,78.71,2017-07-09,78.34,2017-01-22,Buy,23 Weeks,-0.47%,Rise by 0.94%,87.74%,Normal Case
2017-03-12,78.97,2017-07-09,78.34,2017-03-05,Buy,17 Weeks,-0.8%,Rise by 0.61%,86.94%,Normal Case
2017-04-02,77.8,2017-07-09,78.34,2017-03-26,Buy,14 Weeks,0.69%,Rise by 2.12%,87.63%,Normal Case
2017-07-02,78.01,2017-12-10,83.6,2017-06-18,Buy,23 Weeks,7.17%,Rise by 8.43%,94.8%,Normal Case
2017-08-20,77.09,2017-12-10,83.6,2017-08-13,Buy,16 Weeks,8.44%,Rise by 9.73%,103.24%,Normal Case
2017-08-27,77.64,2017-12-10,83.6,2017-08-20,Buy,15 Weeks,7.68%,Rise by 8.95%,110.92%,Normal Case
2017-10-01,80.2,2017-12-10,83.6,2017-09-24,Buy,10 Weeks,4.24%,Rise by 5.47%,115.16%,Normal Case
