Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2004-06-30,46.5900,2006-01-31,50.3300,414 days,8.03%,8.0275%,Rise by 1.01%,8.0275%,
Buy,2009-01-31,32.9000,2009-04-30,39.7900,63 days,20.94%,20.9422%,Rise by 66.78%,28.9697%,
