Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-01-24,405.0300,2022-01-31,422.2600,5 days,4.25%,4.2540%,Rise by 6.09%,4.2540%
Buy,2022-05-13,350.3800,2022-06-02,369.6000,14 days,5.49%,5.4855%,Rise by 5.49%,9.7395%
Buy,2022-09-27,318.3800,2022-10-05,328.8300,6 days,3.28%,3.2822%,Rise by 4.96%,13.0217%
Buy,2023-08-10,426.4500,2023-08-29,439.0400,13 days,2.95%,2.9523%,Rise by 4.92%,15.9740%
Buy,2023-09-25,416.8400,2023-10-09,426.1500,10 days,2.23%,2.2335%,Rise by 3.38%,18.2075%
Buy,2024-04-22,486.4600,2024-04-26,503.9400,4 days,3.59%,3.5933%,Rise by 21.04%,21.8008%
Buy,2024-08-07,514.4300,2024-08-09,535.6400,2 days,4.12%,4.1230%,Rise by 13.14%,25.9238%
Buy,2024-09-09,540.3700,2024-09-11,561.5800,2 days,3.93%,3.9251%,Rise by 9.23%,29.8489%
Buy,2025-02-28,598.4800,2025-03-31,542.3800,21 days,-9.37%,-9.3737%,Rise by -3.58%,20.4751%
