Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-01-26,14172.7598,2022-01-31,14930.0498,3 days,5.34%,5.3433%,Rise by 7.53%,5.3433%
Buy,2022-05-13,12387.4004,2022-07-29,12947.9697,55 days,4.53%,4.5253%,Rise by 4.08%,9.8686%
Buy,2022-09-27,11271.7500,2022-10-25,11669.9902,20 days,3.53%,3.5331%,Rise by 3.53%,13.4017%
Buy,2023-09-25,14768.9004,2023-10-09,15047.1504,10 days,1.88%,1.8840%,Rise by 3.2%,15.2857%
Buy,2023-10-30,14335.5098,2023-11-01,14664.9102,2 days,2.30%,2.2978%,Rise by 11.8%,17.5835%
Buy,2024-04-22,17210.8906,2024-04-24,17526.8008,2 days,1.84%,1.8355%,Rise by 15.68%,19.4190%
Buy,2024-07-26,19023.6602,2024-08-19,19766.4902,16 days,3.90%,3.9048%,Rise by 4.21%,23.3238%
Buy,2025-02-28,20884.4102,2025-03-13,19225.4805,9 days,-7.94%,-7.9434%,Rise by -2.86%,15.3804%
