Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2011-09-30,30.83,2013-12-31,38.37,Sell,586 days,Fall by -5.480000%,-24.46
2015-03-31,44.4,2019-03-31,44.27,Buy,1043 days,Rise by -20.520000%,-0.29
2015-12-31,35.29,2017-12-31,46.17,Sell,521 days,Fall by -21.760000%,-30.83
