Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2014-08-31,35.1,2014-09-30,33.53,2012-01-31-2013-06-30,37.95-38.12,Sell,21 days,4.47%,Fall by 11.42%,4.47%
2015-11-30,29.26,2015-12-31,28.24,2012-01-31-2015-01-31,31.54-38.12,Sell,23 days,3.49%,Fall by 5.1%,7.96%
2017-05-31,28.41,2017-06-30,27.11,2012-01-31-2016-02-29,27.16-38.12,Sell,22 days,4.58%,Fall by 0.85%,12.53%
2017-08-31,27.08,2021-09-30,29.57,2016-02-29-2016-12-31,25.71-29.8,Buy,1065 days,9.19%,Rise by 14.03%,21.73%
2019-06-30,26.43,2019-08-31,25.34,2017-06-30-2018-10-31,26.66-30.08,Sell,44 days,4.12%,Fall by 12.94%,25.85%
2019-08-31,25.34,2019-08-31,25.34,2016-02-29-2018-10-31,25.71-30.08,Sell,0 days,-0.0%,Fall by 0%,25.85%
2021-09-30,29.57,2022-08-31,33.08,2017-06-30-2018-10-31,26.66-30.08,Buy,239 days,11.87%,Rise by 6.02%,37.72%
2022-09-30,31.25,2022-10-31,35.36,2018-10-31-2020-03-31,25.82-28.66,Sell,21 days,-13.15%,Fall by 10.21%,24.57%
2022-12-31,32.96,2023-01-31,31.37,2020-03-31-2022-10-31,20.78-36.14,Sell,21 days,4.82%,Fall by -0.26%,29.4%
2024-02-29,32.63,2024-02-29,32.63,2017-06-30-2022-10-31,26.66-36.14,Buy,0 days,0.0%,Rise by 0%,29.4%
2024-10-31,33.15,2025-06-30,32.69,2012-01-31-2020-03-31,25.82-38.12,Sell,172 days,1.39%,Fall by 0.92%,30.78%
2025-06-30,32.69,2025-06-30,32.69,2016-02-29-2025-02-28,25.71-33.67,Buy,0 days,0.0%,Rise by 0%,30.78%
2025-07-31,32.76,2025-07-31,32.76,2022-10-31-2024-08-31,32.44-31.21,Sell,0 days,-0.0%,Fall by 0%,30.78%
