Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,1992-12-31,0.7,1993-12-31,1.42,261 days,1989-12-31/0.5772,102.65%,102.65%,Rise by 1871.17%,102.65%
Buy,1994-12-31,2.18,1996-12-31,4.64,521 days,1993-12-31/1.4198,112.89%,112.89%,Rise by 1233.75%,215.55%
Buy,1998-12-31,7.19,1999-12-31,28.02,261 days,1996-12-31/4.6389,289.78%,289.78%,Rise by 214.16%,505.33%
Buy,2000-12-31,29.06,2001-12-31,13.81,260 days,1999-12-31/28.0156,-52.48%,-52.48%,Rise by -54.48%,452.85%
Buy,2006-12-31,17.14,2010-12-31,31.3,1044 days,2001-12-31/13.81,82.61%,82.61%,Rise by 113.13%,535.46%
Buy,2012-12-31,33.32,2020-12-31,64.69,2088 days,2010-12-31/31.3,94.15%,94.15%,Rise by 161.73%,629.61%
Buy,2021-12-31,87.21,2024-12-31,166.64,782 days,2020-12-31/64.69,91.08%,91.08%,Rise by 201.12%,720.69%
Buy,2025-11-03,262.61,2025-11-03,262.61,0 days,2024-12-31/166.64,0.00%,0.00%,Rise by 0%,720.69%
