Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
OSCILLATOR DELTA,BPCL.NS,Long,Daily,2025-09-08,316.45,2025-09-29,338.1,6.841523147416665,15,75.76,33,22,
