Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2012-07-01,21.95,2014-01-19,36.7,404 days,67.210000%,67.210000%,Rise by 13.110000%,67.210000%,
Buy,2016-06-19,53.71,2018-10-14,75.91,604 days,41.330000%,41.330000%,Rise by 9.850000%,108.550000%,
Buy,2020-03-15,75.58,2020-03-15,75.58,0 days,0.00%,0.00%,Rise by 0%,108.550000%,
