Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2019-12-31,100.02,2020-12-31,180.34,262 days,2017-12-31/76.79,80.30%,80.30%,Rise by 69.81%,80.30%,
