Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2002-08-31,37.3550,2003-06-30,40.4500,215 days,8.29%,8.2854%,Rise by 8.29%,8.2854%
Buy,2008-12-31,30.6650,2011-02-28,32.9750,563 days,7.53%,7.5330%,Rise by 7.61%,15.8184%
Buy,2017-01-31,52.3200,2017-05-31,57.3500,86 days,9.61%,9.6139%,Rise by 12.88%,25.4323%
