Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2015-05-10,1.92,2015-06-14,1.89,Sell,24 days,Fall by 11.460000%,1.56,
2016-02-28,1.89,2016-04-03,2.04,Buy,24 days,Rise by 21.690000%,7.94,
2016-03-27,2.16,2016-09-18,2.25,Buy,124 days,Rise by 6.480000%,4.17,
2016-06-12,2.08,2016-07-03,2.17,Sell,14 days,Fall by 8.920000%,-4.58,
2016-11-13,1.89,2016-12-11,2.13,Sell,19 days,Fall by -9.520000%,-12.7,
2017-01-15,2.15,2017-06-04,2.35,Buy,99 days,Rise by 19.300000%,9.3,
2017-01-29,2.18,2017-06-11,2.32,Buy,94 days,Rise by 17.660000%,6.19,
2017-07-23,2.56,2018-09-30,2.58,Buy,309 days,Rise by -3.700000%,0.78,
2018-02-18,2.33,2018-05-06,2.35,Sell,54 days,Fall by 4.940000%,-0.86,
2018-10-14,2.38,2018-11-11,2.52,Sell,19 days,Fall by -35.010000%,-5.66,
2018-10-21,2.37,2018-11-11,2.52,Sell,14 days,Fall by -35.860000%,-6.33,
2019-01-27,2.66,2019-03-17,2.88,Buy,34 days,Rise by 20.830000%,8.07,
2019-02-17,2.7,2019-03-17,2.88,Buy,19 days,Rise by 29.390000%,6.47,
2019-03-24,2.96,2019-04-28,3.07,Buy,24 days,Rise by 18.240000%,3.72,
2020-03-22,2.39,2020-04-05,2.57,Sell,9 days,Fall by -15.270000%,-7.53,
2020-06-28,3.0,2020-08-23,2.93,Sell,39 days,Fall by 8.010000%,2.17,
2020-12-13,3.55,2021-01-24,3.85,Buy,29 days,Rise by 10.420000%,8.45,
2021-01-10,3.89,2022-09-18,3.02,Buy,439 days,Rise by -10.150000%,-22.37,
2022-05-01,2.86,2022-09-04,2.93,Buy,89 days,Rise by -10.650000%,2.27,
2022-12-04,2.6,2023-01-22,2.76,Sell,34 days,Fall by -2.690000%,-6.15,
2023-08-13,2.54,2023-10-22,2.44,Sell,49 days,Fall by 8.840000%,4.13,
2023-08-27,2.46,2023-11-19,2.37,Sell,59 days,Fall by 5.500000%,3.67,
2023-12-17,2.53,2024-12-29,2.31,Buy,269 days,Rise by 1.580000%,-8.7,
2023-12-24,2.54,2024-12-29,2.31,Buy,264 days,Rise by 1.380000%,-8.88,
2024-05-12,2.26,2024-06-16,2.24,Sell,24 days,Fall by 4.640000%,1.1,
2024-10-06,2.14,2024-11-24,2.26,Sell,34 days,Fall by -0.700000%,-5.36,
2024-12-29,2.31,2025-08-10,2.37,Buy,159 days,Rise by 0.870000%,2.38,
2025-02-16,2.33,2025-08-17,2.4,Buy,129 days,Rise by 0.000000%,3.22,
2025-05-18,2.32,2025-08-10,2.37,Buy,59 days,Rise by 4.310000%,1.94,
2025-07-20,2.38,2025-07-20,2.38,Buy,0 days,Rise by 5.460000%,0.0,
