Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,1998-09-30,8.75,2018-11-30,73.62,5261 days,741.370000%,741.370000%,Rise by -26.290000%,741.370000%,
Buy,2025-05-31,44.9,2025-05-31,44.9,0 days,0.00%,0.00%,Rise by 0%,741.370000%,
