Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2001-12-31,1.11,2003-12-31,2.08,522 days,2000-12-31/0.5833,87.55%,87.55%,Rise by 289.36%,87.55%
Buy,2004-12-31,2.93,2011-12-31,5.33,1825 days,2003-12-31/2.0833,81.82%,81.82%,Rise by -19.94%,169.37%
Buy,2012-12-31,8.13,2013-12-31,13.42,261 days,2011-12-31/5.3333,65.03%,65.03%,Rise by 551.91%,234.40%
Buy,2014-12-31,25.12,2019-12-31,41.38,1304 days,2013-12-31/13.4167,64.73%,64.73%,Rise by 210.63%,299.12%
Buy,2020-12-31,43.5,2023-12-31,78.03,781 days,2019-12-31/41.38,79.38%,79.38%,Rise by 63.86%,378.50%
Buy,2024-12-31,79.72,2024-12-31,79.72,0 days,2023-12-31/78.03,0.00%,0.00%,Rise by 0%,378.50%
