Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-06-12,64.15,2020-07-13,62.62,Sell,20 days,Fall by 4.470000%,2.39
2020-06-19,64.49,2020-07-13,62.62,Sell,15 days,Fall by 4.980000%,2.9
2020-07-08,63.14,2020-07-16,64.99,Sell,5 days,Fall by 0.900000%,-2.93
2020-07-30,64.0,2020-08-13,64.7,Buy,9 days,Rise by -10.310000%,1.09
2020-08-04,64.98,2020-11-12,69.39,Buy,71 days,Rise by -10.740000%,6.79
2020-10-28,56.57,2020-11-03,59.45,Sell,3 days,Fall by -18.830000%,-5.09
2021-02-26,68.13,2021-03-10,72.7,Sell,7 days,Fall by -20.950000%,-6.71
2021-03-16,75.07,2021-04-21,76.7,Buy,25 days,Rise by 2.170000%,2.17
2021-03-26,75.96,2021-05-05,83.04,Buy,27 days,Rise by 0.970000%,9.32
2021-08-26,83.03,2021-10-22,87.52,Sell,40 days,Fall by -0.140000%,-5.41
2021-09-28,85.66,2021-10-26,88.32,Buy,19 days,Rise by 12.470000%,3.11
2021-10-01,84.07,2021-10-25,87.68,Sell,15 days,Fall by -5.600000%,-4.29
2021-10-13,83.16,2021-10-25,87.68,Sell,7 days,Fall by -6.760000%,-5.44
2021-10-22,87.52,2021-11-01,90.65,Buy,5 days,Rise by 8.940000%,3.58
2021-12-10,98.86,2021-12-27,102.4,Buy,10 days,Rise by 7.440000%,3.58
2022-02-22,101.92,2022-03-15,106.98,Sell,14 days,Fall by 2.410000%,-4.96
2022-03-09,103.6,2022-04-05,99.46,Sell,18 days,Fall by 4.000000%,4.0
2022-03-30,103.55,2022-04-05,99.46,Sell,3 days,Fall by 7.310000%,3.95
2022-04-01,101.09,2022-04-08,106.61,Sell,4 days,Fall by 5.050000%,-5.46
2022-04-25,101.77,2022-05-04,100.57,Sell,6 days,Fall by 8.480000%,1.18
2022-07-12,94.98,2022-08-05,102.26,Buy,17 days,Rise by 12.060000%,7.66
2022-07-26,95.31,2022-08-08,102.0,Buy,8 days,Rise by 11.670000%,7.02
2022-10-07,88.25,2022-10-21,92.72,Sell,9 days,Fall by -7.570000%,-5.07
2022-11-14,97.17,2022-11-23,100.06,Sell,6 days,Fall by 10.470000%,-2.97
2022-11-16,96.1,2022-11-23,100.06,Sell,4 days,Fall by 10.490000%,-4.12
2022-12-14,100.68,2022-12-20,95.0,Sell,3 days,Fall by 10.160000%,5.64
2023-01-11,89.75,2023-01-24,86.02,Sell,8 days,Fall by 5.010000%,4.16
2023-01-18,88.2,2023-01-25,85.75,Sell,4 days,Fall by 3.340000%,2.78
2023-01-20,87.0,2023-02-09,90.07,Sell,13 days,Fall by 2.010000%,-3.53
2023-02-09,90.07,2023-08-01,73.95,Buy,122 days,Rise by -10.680000%,-17.9
2023-03-14,75.56,2023-03-28,73.12,Sell,9 days,Fall by 11.200000%,3.23
2023-05-18,69.31,2023-06-08,71.75,Buy,14 days,Rise by 4.260000%,3.52
2023-10-09,71.25,2023-12-11,73.76,Buy,44 days,Rise by -0.240000%,3.52
2023-10-25,68.53,2023-11-03,70.25,Sell,6 days,Fall by 2.380000%,-2.51
2023-10-31,69.01,2023-12-08,75.1,Buy,27 days,Rise by 17.980000%,8.82
2023-11-08,68.75,2023-12-05,71.02,Sell,18 days,Fall by 2.690000%,-3.3
2023-12-06,73.5,2023-12-21,78.62,Buy,10 days,Rise by 10.780000%,6.97
2023-12-21,78.62,2024-01-04,80.51,Buy,9 days,Rise by -1.690000%,2.4
2024-01-09,80.36,2024-01-16,77.42,Sell,4 days,Fall by 10.420000%,3.66
2024-03-05,73.71,2024-03-19,78.06,Sell,9 days,Fall by 23.610000%,-5.9
2024-04-11,69.74,2024-04-29,67.45,Sell,11 days,Fall by 19.260000%,3.28
2024-09-16,58.37,2024-10-02,62.24,Buy,11 days,Rise by 15.570000%,6.63
2024-09-27,61.38,2024-10-07,65.25,Buy,5 days,Rise by 9.910000%,6.3
2024-11-04,54.65,2024-11-06,61.61,Sell,1 days,Fall by 14.730000%,-12.74
2024-11-19,55.77,2024-11-25,60.08,Buy,3 days,Rise by -11.100000%,7.73
2024-12-11,51.76,2024-12-18,45.28,Sell,4 days,Fall by 13.210000%,12.52
2024-12-17,44.04,2025-01-10,48.01,Sell,17 days,Fall by -22.640000%,-9.01
2025-01-23,53.82,2025-01-30,56.82,Buy,4 days,Rise by 23.370000%,5.57
2025-02-13,66.37,2025-03-24,67.57,Buy,26 days,Rise by 3.420000%,1.81
2025-05-13,60.5,2025-05-20,63.74,Sell,4 days,Fall by 2.890000%,-5.36
2025-08-14,66.73,2025-08-20,70.82,Buy,3 days,Rise by 24.440000%,6.13
2025-10-09,76.74,2025-10-16,81.37,Sell,4 days,Fall by -1.840000%,-6.03
