Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2008-11-30,19.91,2011-06-30,48.0,672 days,141.100000%,141.100000%,Rise by 122.370000%,141.100000%,
