Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-06-26,45.43,2012-09-30,69.71,329 days,53.460000%,53.460000%,Rise by 24.500000%,53.460000%,
Buy,2012-12-16,63.64,2016-09-18,102.2,979 days,60.590000%,60.590000%,Rise by 22.890000%,114.050000%,
Buy,2020-03-29,252.62,2021-10-03,741.81,394 days,193.650000%,193.650000%,Rise by 56.700000%,307.700000%,
Buy,2022-02-13,628.24,2022-02-13,628.24,0 days,0.00%,0.00%,Rise by 0%,307.700000%,
