Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2005-02-28,0.73,2008-11-30,0.55,979 days,2004-12-31/0.7179,-24.37%,-24.37%,Rise by -3.13%,-24.37%
Buy,2009-09-30,0.72,2022-09-30,0.57,3392 days,2009-08-31/0.6859,-20.62%,-20.62%,Rise by 0.57%,-44.99%
Buy,2024-09-30,0.64,2024-09-30,0.64,0 days,2023-12-31/0.6335,0.00%,0.00%,Rise by 0%,-44.99%
