Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2007-03-31,0.71,2009-03-31,0.56,521 days,2005-03-31/0.7125,-21.62%,-21.62%,Rise by 9.82%,-21.62%
Buy,2010-09-30,0.74,2022-09-30,0.57,3131 days,2009-12-31/0.7263,-22.03%,-22.03%,Rise by 12.19%,-43.64%
Buy,2024-09-30,0.64,2024-09-30,0.64,0 days,2022-12-31/0.6346,0.00%,0.00%,Rise by 0%,-43.64%
