Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-04-24,0.8,2015-09-06,0.64,1139 days,2010-11-07/0.7947,-20.24%,-20.24%,Rise by 8.62%,-20.24%,
Buy,2016-04-03,0.69,2016-04-03,0.69,0 days,2016-01-03/0.6841,0.00%,0.00%,Rise by 0%,-20.24%,
