Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2008-03-31,17.041,2008-08-31,13.37,2007-08-31-2008-03-31,11.0-20.73,Sell,109 days,21.54%,Fall by -104.86%,21.54%
2010-04-30,18.26,2011-08-31,40.45,2007-08-31-2008-03-31,11.0-20.73,Buy,348 days,121.52%,Rise by -20.2%,143.06%
2011-05-31,37.6,2011-06-30,33.84,2008-10-31-2011-04-30,8.45-48.35,Sell,22 days,10.0%,Fall by 20.39%,153.06%
2012-02-29,33.55,2012-02-29,33.55,2007-08-31-2011-04-30,11.0-48.35,Buy,0 days,0.0%,Rise by 0%,153.06%
2013-03-31,27.42,2013-04-30,23.46,2011-04-30-2012-06-30,29.02-36.18,Sell,21 days,14.44%,Fall by 10.91%,167.51%
2016-02-29,14.2,2016-02-29,14.2,2008-10-31-2011-04-30,8.45-48.35,Buy,0 days,0.0%,Rise by 0%,167.51%
2016-08-31,17.72,2016-10-31,16.97,2015-12-31-2016-08-31,13.04-19.71,Sell,43 days,4.23%,Fall by 7.42%,171.74%
2017-09-30,15.74,2017-09-30,15.74,2015-12-31-2016-08-31,13.04-19.71,Buy,0 days,0.0%,Rise by 0%,171.74%
2018-06-30,15.15,2018-07-31,14.61,2016-08-31-2017-07-31,15.96-17.6,Sell,21 days,3.56%,Fall by 6.57%,175.3%
2020-02-29,15.53,2020-03-31,13.05,2016-08-31-2018-11-30,14.01-17.6,Sell,21 days,15.97%,Fall by -57.24%,191.27%
2020-03-31,13.05,2020-05-31,16.66,2018-11-30-2019-09-30,13.11-18.35,Sell,43 days,-27.66%,Fall by -23.17%,163.61%
2021-03-31,22.7,2021-05-31,25.9,2020-03-31-2021-02-28,10.86-27.98,Sell,43 days,-14.1%,Fall by 14.71%,149.51%
2021-06-30,24.22,2021-08-31,22.14,2018-11-30-2021-02-28,13.11-27.98,Sell,44 days,8.59%,Fall by 10.39%,158.1%
2021-07-31,23.63,2021-08-31,22.14,2016-08-31-2020-03-31,16.31-17.6,Sell,21 days,6.31%,Fall by 10.39%,164.41%
2021-11-30,21.06,2022-05-31,19.84,2011-04-30-2015-12-31,13.94-36.18,Sell,130 days,5.79%,Fall by 11.19%,170.2%
2022-11-30,20.43,2022-11-30,20.43,2018-11-30-2021-02-28,13.11-27.98,Buy,0 days,0.0%,Rise by 0%,170.2%
2023-10-31,20.98,2023-10-31,20.98,2011-04-30-2022-09-30,18.43-36.18,Sell,0 days,-0.0%,Fall by 0%,170.2%
2023-12-31,21.78,2023-12-31,21.78,2022-09-30-2023-05-31,16.19-23.94,Buy,0 days,0.0%,Rise by 0%,170.2%
