Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2023-02-02,264.6,2024-03-14,425.22,290 days,2022-12-14/257.22,60.70%,60.70%,Rise by 10.2%,60.70%,
Buy,2024-05-22,430.52,2024-05-22,430.52,0 days,2024-03-21/429.37,0.00%,0.00%,Rise by 0%,60.70%,
