Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
TRENDPULSE,RY.TO,Long,Weekly,2025-08-31,199.58,2025-10-19,204.27,2.3499348632127455,34,80.56,36,54
TRENDPULSE,RY.TO,Long,Weekly,2025-07-13,180.37,2025-09-07,200.22,11.005156068082272,39,80.56,36,54
