Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2022-07-29 - 2022-08-02,2 days,2022-08-05,44.26,2022-08-10,45.26,3 days,-2.3%,Fall by 0.84%,-24.9%,
Sell,2022-08-16 - 2022-08-17,1 days,2022-08-22,43.94,2022-08-24,44.78,2 days,-1.9%,Fall by 5.1%,-26.8%,
Buy,2022-09-27 - 2022-09-29,2 days,2022-10-12,41.94,2022-11-04,44.74,17 days,6.7%,Rise by 9.42%,-20.1%,
Sell,2022-10-25 - 2022-10-26,1 days,2022-11-03,43.67,2022-11-04,44.74,1 days,-2.5%,Fall by 4.1%,-22.6%,
Sell,2022-11-08 - 2022-11-11,3 days,2022-11-17,44.96,2022-11-18,44.92,1 days,0.1%,Fall by 6.85%,-22.5%,
Sell,2022-11-11 - 2022-12-01,14 days,2022-12-06,45.01,2022-12-16,42.86,8 days,4.8%,Fall by 6.95%,-17.7%,
Buy,2022-12-15 - 2022-12-23,6 days,2022-12-28,42.31,2023-06-30,45.04,132 days,6.5%,Rise by 2.6%,-11.2%,
Buy,2023-01-31 - 2023-02-07,5 days,2023-02-09,41.94,2023-06-15,44.05,90 days,5.0%,Rise by 0.52%,-6.2%,
Sell,2023-04-11 - 2023-04-13,2 days,2023-04-18,41.59,2023-04-27,42.47,7 days,-2.1%,Fall by -1.71%,-8.3%,
Sell,2023-05-01 - 2023-05-08,5 days,2023-05-12,42.69,2023-05-19,42.3,5 days,0.9%,Fall by -4.66%,-7.4%,
Sell,2023-06-29 - 2023-07-03,2 days,2023-07-07,44.94,2023-07-17,46.0,6 days,-2.4%,Fall by 0.58%,-9.8%,
Sell,2023-07-13 - 2023-07-20,5 days,2023-07-28,45.83,2023-08-04,45.37,5 days,1.0%,Fall by 2.51%,-8.8%,
Sell,2023-09-11 - 2023-09-15,4 days,2023-09-20,45.86,2023-09-22,45.48,2 days,0.8%,Fall by 4.91%,-7.9%,
Buy,2023-10-03 - 2023-10-04,1 days,2023-10-19,45.34,2023-12-05,47.78,33 days,5.4%,Rise by 9.26%,-2.6%,
Sell,2023-12-01 - 2023-12-06,3 days,2024-01-02,49.15,2024-01-12,50.17,8 days,-2.1%,Fall by 1.2%,-4.6%,
Sell,2024-02-20 - 2024-03-01,8 days,2024-03-12,50.93,2024-03-14,50.03,2 days,1.8%,Fall by 2.93%,-2.9%,
Buy,2024-03-15 - 2024-03-19,2 days,2024-03-21,49.86,2024-06-03,52.83,52 days,6.0%,Rise by 2.59%,3.1%,
Buy,2024-04-17 - 2024-05-10,17 days,2024-05-14,50.12,2024-05-14,50.12,0 days,0.0%,Rise by 5.41%,3.1%,
Sell,2024-05-24 - 2024-06-03,6 days,2024-06-11,52.18,2024-06-18,53.03,5 days,-1.6%,Fall by -0.96%,1.5%,
Sell,2024-06-27 - 2024-07-09,8 days,2024-07-22,54.64,2024-07-25,53.7,3 days,1.7%,Fall by 0.99%,3.2%,
Buy,2024-07-25 - 2024-08-05,7 days,2024-08-07,53.1,2024-09-23,56.93,33 days,7.2%,Rise by 7.82%,10.4%,
Sell,2024-08-23 - 2024-08-26,1 days,2024-09-04,55.06,2024-09-09,54.65,3 days,0.7%,Fall by 6.68%,11.1%,
Sell,2024-09-23 - 2024-09-26,3 days,2024-10-03,55.22,2024-10-08,54.79,3 days,0.8%,Fall by 6.95%,11.9%,
Buy,2024-10-07 - 2024-10-21,10 days,2024-10-24,53.71,2025-02-26,48.29,89 days,-10.1%,Rise by 0.02%,1.8%,
Buy,2024-11-14 - 2024-11-21,5 days,2024-11-25,53.22,2025-02-27,47.84,68 days,-10.1%,Rise by -5.28%,-8.3%,
Buy,2025-01-10 - 2025-01-13,1 days,2025-01-28,49.42,2025-04-21,52.35,59 days,5.9%,Rise by 3.84%,-2.4%,
Buy,2025-02-27 - 2025-03-03,2 days,2025-03-05,48.09,2025-03-24,51.3,13 days,6.7%,Rise by 6.72%,4.3%,
Sell,2025-04-30 - 2025-05-05,3 days,2025-05-08,51.31,2025-05-12,53.7,2 days,-4.7%,Fall by -2.55%,-0.3%,
Sell,2025-06-11 - 2025-06-27,12 days,2025-07-10,53.94,2025-07-15,53.46,3 days,0.9%,Fall by 5.1%,0.6%,
Buy,2025-07-28 - 2025-07-30,2 days,2025-08-01,51.77,2025-08-01,51.77,0 days,0.0%,Rise by 1.82%,0.6%,
Buy,2025-08-01 - 2025-08-05,2 days,2025-08-07,51.59,2025-08-07,51.59,0 days,0.0%,Rise by 2.33%,0.6%,
Buy,2025-08-06 - 2025-08-29,17 days,2025-09-03,51.44,2025-09-03,51.44,0 days,0.0%,Rise by 2.99%,0.6%,
Sell,2025-10-17 - 2025-10-22,3 days,2025-10-31,52.98,2025-10-31,52.98,0 days,-0.0%,Fall by 0.0%,0.6%,
