Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2022-01-02,31.6800,2022-03-13,16.0700,49 days,-49.27%,-49.2740%,Rise by -26.74%,-49.2740%,
Buy,2022-03-20,20.8600,2022-10-23,11.2100,154 days,-46.26%,-46.2608%,Rise by -28.48%,-95.5348%,
