Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
FRACTAL TRACK,TLT,Short,Quarterly,2025-06-30,88.25,2025-11-03,90.29,-2.311614730878194,90,85.71,21,105,
