Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2006-09-30,39.0,2008-12-31,30.66,587 days,2005-06-30/36.66,-21.37%,-21.37%,Rise by 4.69%,-21.37%
Buy,2011-06-30,35.46,2014-03-31,58.37,717 days,2010-03-31/33.17,64.61%,64.61%,Rise by 34.91%,43.24%
Buy,2014-06-30,62.04,2014-06-30,62.04,0 days,2014-03-31/58.37,0.00%,0.00%,Rise by 0%,43.24%
