Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2002-10-31,88.5200,2003-05-31,96.9500,151 days,9.52%,9.5233%,Rise by 29.94%,9.5233%,
Buy,2009-01-31,82.8300,2009-05-31,92.5300,84 days,11.71%,11.7107%,Rise by 34.54%,21.2340%,
