Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2023-06-21,30027.3,2024-02-11,48293.92,167 days,2023-05-05/29534.3848,60.83%,60.83%,Rise by 3.76%,60.83%,
Buy,2024-03-04,68330.41,2024-08-05,53991.46,110 days,2021-11-08/67566.8281,-20.98%,-20.98%,Rise by 4.4%,39.85%,
Buy,2024-11-06,75639.08,2025-08-13,123344.06,200 days,2024-03-13/73083.5,63.07%,63.07%,Rise by 30.88%,102.92%,
Buy,2025-10-05,123513.48,2025-10-05,123513.48,0 days,2025-08-13/123344.0625,0.00%,0.00%,Rise by 0%,102.92%,
