Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2020-12-31,29001.72,2022-12-31,16547.5,521 days,2017-12-31/14156.4004,-42.94%,-42.94%,Rise by 277.42%,-42.94%
Buy,2024-12-31,93429.2,2024-12-31,93429.2,0 days,2021-12-31/46306.4453,0.00%,0.00%,Rise by 0%,-42.94%
