Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-08-14,76.86,2012-05-06,80.21,189 days,4.360000%,4.360000%,Rise by 1.550000%,4.360000%,
Buy,2016-01-24,117.92,2017-03-05,114.34,289 days,-3.040000%,-3.040000%,Rise by -11.180000%,1.320000%,
Buy,2017-04-23,109.38,2021-07-25,110.14,1109 days,0.700000%,0.700000%,Rise by 3.700000%,2.020000%,
Buy,2023-12-31,141.43,2023-12-31,141.43,0 days,0.00%,0.00%,Rise by 0%,2.020000%,
