Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2003-11-30,109.62,2016-01-31,118.93,3174 days,8.490000%,8.490000%,Rise by 0.680000%,8.490000%,
Buy,2016-06-30,102.78,2016-06-30,102.78,0 days,0.00%,0.00%,Rise by 0%,8.490000%,
