Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-10-27,35.44,2022-11-08,9.74,268 days,-72.520000%,-72.520000%,Rise by -13.850000%,-72.520000%,
Buy,2022-12-19,8.2,2023-08-02,12.44,161 days,51.710000%,51.710000%,Rise by 35.850000%,-20.810000%,
Buy,2023-08-07,11.34,2024-01-03,11.79,106 days,3.970000%,3.970000%,Rise by -2.030000%,-16.840000%,
Buy,2024-01-17,10.65,2024-07-23,22.87,133 days,114.740000%,114.740000%,Rise by 89.010000%,97.900000%,
Buy,2024-08-06,17.21,2024-10-31,23.49,61 days,36.490000%,36.490000%,Rise by 24.110000%,134.390000%,
