Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2003-09-30,35.04,2004-12-31,43.68,Buy,327 days,Rise by 24.660000%,24.66
2005-12-31,54.08,2012-03-31,40.72,Buy,1629 days,Rise by 7.770000%,-24.7
2006-03-31,57.6,2012-03-31,40.72,Buy,1565 days,Rise by 1.180000%,-29.31
2013-06-30,44.88,2016-06-30,46.0,Buy,782 days,Rise by 8.020000%,2.5
2013-09-30,47.68,2016-06-30,46.0,Buy,717 days,Rise by 7.470000%,-3.52
2018-03-31,60.68,2021-12-31,66.96,Buy,978 days,Rise by -16.460000%,10.35
2021-03-31,68.52,2021-03-31,68.52,Buy,0 days,Rise by -10.080000%,0.0
2025-11-03,83.45,2025-11-03,83.45,Buy,0 days,Rise by 0.000000%,0.0
