Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-03-04,36.5,2021-03-29,38.31,2021-01-14-2021-02-01,30.04-33.42,Sell,17 days,-4.96%,Fall by 0.6%,-4.96%,
2021-06-22,39.97,2021-06-22,39.97,2020-11-04-2021-06-03,23.27-43.49,Buy,0 days,0.0%,Rise by 0%,-4.96%,
2021-07-16,37.92,2021-07-21,38.46,2020-11-04-2021-06-03,23.27-43.49,Sell,3 days,-1.42%,Fall by -1.69%,-6.38%,
2021-08-19,40.19,2021-08-19,40.19,2021-04-12-2021-07-19,37.25-39.85,Sell,0 days,-0.0%,Fall by 0%,-6.38%,
2021-11-02,47.88,2021-11-11,47.49,2021-08-26-2021-09-20,39.46-42.02,Sell,7 days,0.81%,Fall by 9.12%,-5.57%,
2021-11-11,47.49,2022-01-19,46.44,2021-07-19-2021-11-03,36.51-48.69,Buy,49 days,-2.21%,Rise by 6.33%,-7.78%,
2021-12-07,44.71,2021-12-07,44.71,2020-11-04-2021-11-03,23.27-48.69,Buy,0 days,0.0%,Rise by 0%,-7.78%,
2022-01-18,46.26,2022-01-24,44.55,2021-11-03-2021-12-20,43.36-47.61,Sell,4 days,3.7%,Fall by 13.94%,-4.08%,
2022-02-17,46.07,2022-02-24,43.6,2021-11-03-2022-01-24,44.69-47.61,Sell,5 days,5.36%,Fall by 10.16%,1.28%,
2022-02-28,44.2,2025-10-03,50.64,2021-07-19-2022-02-10,36.51-50.11,Buy,939 days,14.57%,Rise by 5.55%,15.85%,
2022-03-01,42.47,2022-03-04,40.95,2020-11-04-2022-02-10,23.27-50.11,Sell,3 days,3.58%,Fall by 10.99%,19.43%,
2022-03-04,40.95,2022-03-07,38.34,2020-11-04-2021-11-03,23.27-48.69,Sell,1 days,6.37%,Fall by 10.15%,25.8%,
2022-03-29,43.44,2022-03-29,43.44,2021-11-03-2022-03-08,39.66-47.61,Sell,0 days,-0.0%,Fall by 0%,25.8%,
2022-04-20,39.66,2022-04-20,39.66,2020-11-04-2022-02-10,23.27-50.11,Buy,0 days,0.0%,Rise by 0%,25.8%,
2022-04-26,36.45,2022-04-26,36.45,2021-07-19-2022-02-10,36.51-50.11,Sell,0 days,-0.0%,Fall by 0%,25.8%,
2022-06-07,36.35,2022-06-09,34.51,2021-08-26-2022-05-20,34.98-42.02,Sell,2 days,5.06%,Fall by 10.23%,30.86%,
2022-07-06,30.98,2022-07-07,31.86,2022-03-22-2022-05-20,34.98-43.7,Sell,1 days,-2.84%,Fall by -3.7%,28.02%,
2022-08-01,33.71,2022-08-01,33.71,2021-11-03-2022-07-14,30.22-47.61,Sell,0 days,-0.0%,Fall by 0%,28.02%,
2022-08-23,34.41,2022-09-06,33.06,2022-03-22-2022-07-14,30.22-43.7,Sell,10 days,3.92%,Fall by 9.95%,31.95%,
