Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
OSCILLATOR DELTA,JD,Long,Daily,2025-09-03,31.2,2025-09-08,32.85,5.288461538461545,3,72.22,36,6
OSCILLATOR DELTA,JD,Long,Daily,2025-08-22,31.88,2025-09-09,33.87,6.242158092848175,12,72.22,36,6
