Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,1990-11-30,0.19,1997-03-31,4.28,1650 days,2104.060000%,2104.060000%,Rise by 17.490000%,2104.060000%
Buy,2004-09-30,11.28,2008-02-29,18.8,890 days,66.670000%,66.670000%,Rise by 20.300000%,2170.730000%
Buy,2008-11-30,16.09,2011-08-31,28.07,716 days,74.460000%,74.460000%,Rise by 37.540000%,2245.190000%
Buy,2015-10-31,38.84,2018-03-31,45.75,629 days,17.790000%,17.790000%,Rise by 5.330000%,2262.980000%
