Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-08-04,88.9,2022-08-26,66.74,16 days,2022-05-09/83.51,-24.93%,-24.93%,Rise by -16.69%,-24.93%
Buy,2023-03-21,83.99,2023-03-23,66.3,2 days,2023-02-02/81.46,-21.06%,-21.06%,Rise by -25.54%,-45.99%
Buy,2023-06-28,70.75,2023-11-24,115.54,107 days,2023-04-11/70.19,63.31%,63.31%,Rise by 55.69%,17.32%
Buy,2024-02-26,193.94,2024-09-06,147.35,139 days,2023-12-28/186.36,-24.02%,-24.02%,Rise by 44.23%,-6.70%
Buy,2025-06-26,375.07,2025-08-05,297.99,28 days,2021-11-09/357.39,-20.55%,-20.55%,Rise by 11.92%,-27.26%
